id,order,score,weight,color,label
iGMDRD171,1,1,1,#FAE38C,"CCL4"
iGMDRD171,1,2,1,#C7E89E,"STK32A"
iGMDRD171,1,4,1,#C32F4B,"GNAS"
iGMDRD171,1,4,1,#C32F4B,"CBFA2T3"
iGMDRD171,1,4,1,#9CD6A4,"LYN"
iGMDRD171,1,2,1,#6CC4A4,"CYFIP1"
iGMDRD171,1,3,1,#4776B4,"JARID2"
iGMDRD171,1,5,1,#EAF195,"XIAP"
iGMDRD171,1,3,1,#4776B4,"HIPK2"
iGMDRD171,1,2,1,#C32F4B,"TRIM24"
iGMDRD171,1,2,1,#F47245,"MRE11"
iGMDRD171,1,4,1,#4776B4,"CHD8"
iGMDRD171,1,3,1,#9E0041,"TGFB3"
iGMDRD171,1,3,1,#FAE38C,"ADHFE1"
iGMDRD171,1,1,1,#FEC574,"PLAG1"
iGMDRD171,1,1,1,#5E4EA1,"GSK3A"
iGMDRD171,1,4,1,#FEC574,"FLNC"
iGMDRD171,1,6,1,#C32F4B,"RORA"
iGMDRD171,1,3,1,#4D9DB4,"KDM6A"
iGMDRD171,1,3,1,#C7E89E,"TIMP3"
iGMDRD171,1,3,1,#4D9DB4,"CCDC6"
iGMDRD171,1,2,1,#FEC574,"HNF1A"
iGMDRD171,1,3,1,#FB9F59,"NUDT10"
iGMDRD171,1,1,1,#C32F4B,"MAP2K3"
iGMDRD171,1,3,1,#C32F4B,"PTK7"
iGMDRD171,1,2,1,#4D9DB4,"ZFP69B"
iGMDRD171,1,2,1,#FAE38C,"P2RX7"
iGMDRD171,1,2,1,#4776B4,"CASP8"
iGMDRD171,1,2,1,#E1514B,"GUCY2D"
iGMDRD171,1,1,1,#6CC4A4,"FMN2"
iGMDRD171,1,3,1,#F47245,"ITGB1"
iGMDRD171,1,2,1,#C7E89E,"RANBP17"
iGMDRD171,1,2,1,#5E4EA1,"IRS1"
iGMDRD171,1,3,1,#F47245,"CLTC"
iGMDRD171,1,3,1,#4776B4,"SLCO4A1"
iGMDRD171,1,3,1,#4D9DB4,"TLR9"
iGMDRD171,1,4,1,#9CD6A4,"BCL9"
iGMDRD171,1,3,1,#6CC4A4,"TP73"
iGMDRD171,1,2,1,#9CD6A4,"LDHA"
iGMDRD171,1,2,1,#4776B4,"PPP3CB"
iGMDRD171,1,2,1,#9E0041,"MLLT1"
iGMDRD171,1,4,1,#FB9F59,"FANCB"
iGMDRD171,1,3,1,#9CD6A4,"RXRA"
iGMDRD171,1,2,1,#FEC574,"INPP4B"
iGMDRD171,1,1,1,#6CC4A4,"TTL"
iGMDRD171,1,2,1,#F47245,"DCLK1"
iGMDRD171,1,3,1,#FEC574,"NCAPD3"
iGMDRD171,1,3,1,#9CD6A4,"REPS1"
iGMDRD171,1,3,1,#9E0041,"CSNK1A1"
iGMDRD171,1,3,1,#9E0041,"PI4KA"
iGMDRD171,1,3,1,#EAF195,"NEK1"
iGMDRD171,1,3,1,#EAF195,"FOXO1"
iGMDRD171,1,2,1,#9E0041,"MYO3B"
iGMDRD171,1,3,1,#E1514B,"MAPKAPK2"
iGMDRD171,1,1,1,#C32F4B,""
