id,order,score,weight,color,label
iGMDRD356,1,2,1,#FAE38C,"MECOM"
iGMDRD356,1,2,1,#9E0041,"PDCD11"
iGMDRD356,1,2,1,#FAE38C,"NTRK1"
iGMDRD356,1,2,1,#EAF195,"ACOXL"
iGMDRD356,1,3,1,#E1514B,"NSD3"
iGMDRD356,1,2,1,#9CD6A4,"PPP3CB"
iGMDRD356,1,3,1,#EAF195,"CARD10"
iGMDRD356,1,3,1,#4D9DB4,"PKN3"
iGMDRD356,1,2,1,#FB9F59,"ICK"
iGMDRD356,1,1,1,#6CC4A4,"FNTA"
iGMDRD356,1,3,1,#EAF195,"ABL2"
iGMDRD356,1,2,1,#FEC574,"NEK1"
iGMDRD356,1,3,1,#4776B4,"RAP1GDS1"
iGMDRD356,1,2,1,#6CC4A4,"CNTRL"
iGMDRD356,1,3,1,#5E4EA1,"LRP6"
iGMDRD356,1,2,1,#C7E89E,"NRBP1"
iGMDRD356,1,1,1,#FB9F59,"NR2F1"
iGMDRD356,1,2,1,#5E4EA1,"JAZF1"
iGMDRD356,1,4,1,#FEC574,"ADAM32"
iGMDRD356,1,2,1,#9E0041,"JARID2"
iGMDRD356,1,1,1,#FAE38C,"TTN"
iGMDRD356,1,1,1,#C7E89E,"CBFA2T3"
iGMDRD356,1,1,1,#4D9DB4,"RPL22"
iGMDRD356,1,3,1,#9CD6A4,"WAS"
iGMDRD356,1,2,1,#FEC574,"PTK7"
iGMDRD356,1,2,1,#6CC4A4,"ALPK2"
iGMDRD356,1,3,1,#C32F4B,"BMP2K"
iGMDRD356,1,3,1,#E1514B,"ADK"
iGMDRD356,1,2,1,#9E0041,"STIL"
iGMDRD356,1,2,1,#4D9DB4,"XPC"
iGMDRD356,1,1,1,#FB9F59,"EML4"
iGMDRD356,1,3,1,#E1514B,"PRKD3"
iGMDRD356,1,1,1,#C7E89E,"SMAD4"
iGMDRD356,1,2,1,#4776B4,"MCM3AP"
iGMDRD356,1,2,1,#FEC574,"MAP4K5"
iGMDRD356,1,3,1,#5E4EA1,"KDM5A"
