id,order,score,weight,color,label
iGMDRD33,1,1,1,#C7E89E,"RB1"
iGMDRD33,1,1,1,#FEC574,"SRC"
iGMDRD33,1,1,1,#C7E89E,"STK11"
iGMDRD33,1,1,1,#5E4EA1,"FBXW7"
iGMDRD33,1,1,1,#9E0041,"SMARCA4"
iGMDRD33,1,1,1,#EAF195,"SMAD4"
iGMDRD33,1,2,1,#4D9DB4,"ZNF296"
iGMDRD33,1,1,1,#C32F4B,"PARK7"
iGMDRD33,1,1,1,#4776B4,"ITGA2"
iGMDRD33,1,1,1,#4776B4,"EXT3"
iGMDRD33,1,1,1,#FEC574,"YAP1"
iGMDRD33,1,1,1,#C7E89E,"SERPINE1"
iGMDRD33,1,1,1,#FEC574,"TP53"
iGMDRD33,1,2,1,#C32F4B,"BCL2A1"
iGMDRD33,1,1,1,#F47245,"SYK"
iGMDRD33,1,1,1,#FEC574,"LCK"
iGMDRD33,1,1,1,#6CC4A4,"BID"
iGMDRD33,1,1,1,#9E0041,"TFRC"
iGMDRD33,1,1,1,#FB9F59,"MLH1"
iGMDRD33,1,1,1,#F47245,"ERBB3"
iGMDRD33,1,1,1,#EAF195,"EGFR"
iGMDRD33,1,1,1,#FAE38C,"KMT2B"
