id,order,score,weight,color,label
iGMDRD126,1,6,1,#C32F4B,"PPP1R3A"
iGMDRD126,1,2,1,#6CC4A4,"BRSK2"
iGMDRD126,1,3,1,#F47245,"TNK1"
iGMDRD126,1,3,1,#6CC4A4,"HOXC11"
iGMDRD126,1,7,1,#C32F4B,"FGFR3"
iGMDRD126,1,3,1,#E1514B,"PPM1E"
iGMDRD126,1,4,1,#EAF195,"NUP210"
iGMDRD126,1,3,1,#5E4EA1,"TRIB1"
iGMDRD126,1,3,1,#5E4EA1,"POU5F1B"
iGMDRD126,1,2,1,#EAF195,"USP6"
iGMDRD126,1,3,1,#FAE38C,"TBCK"
iGMDRD126,1,3,1,#9CD6A4,"MAP3K12"
iGMDRD126,1,4,1,#E1514B,"SUZ12"
iGMDRD126,1,3,1,#FAE38C,"CCNE1"
iGMDRD126,1,3,1,#C32F4B,"ICAM1"
iGMDRD126,1,8,1,#9CD6A4,"CACNB2"
iGMDRD126,1,1,1,#4776B4,"TLK1"
iGMDRD126,1,3,1,#FAE38C,"SLC22A3"
iGMDRD126,1,2,1,#FAE38C,"CYP3A4"
iGMDRD126,1,2,1,#FEC574,"TAOK2"
iGMDRD126,1,4,1,#E1514B,"PI4K2B"
iGMDRD126,1,3,1,#FAE38C,"ASPSCR1"
iGMDRD126,1,3,1,#9E0041,"SMARCA4"
iGMDRD126,1,2,1,#FAE38C,"AKAP12"
iGMDRD126,1,5,1,#9CD6A4,"BCL2L1"
iGMDRD126,1,3,1,#4776B4,"MYD88"
iGMDRD126,1,6,1,#4776B4,"ILK"
iGMDRD126,1,3,1,#FAE38C,"ABL1"
iGMDRD126,1,5,1,#FAE38C,"STK24"
iGMDRD126,1,2,1,#FAE38C,"DNAH8"
iGMDRD126,1,2,1,#9E0041,"ARHGAP9"
iGMDRD126,1,6,1,#5E4EA1,"DLC1"
iGMDRD126,1,2,1,#6CC4A4,"SLC45A2"
iGMDRD126,1,7,1,#6CC4A4,"YWHAQ"
iGMDRD126,1,5,1,#4D9DB4,"LATS2"
iGMDRD126,1,2,1,#4D9DB4,"NOTCH2"
iGMDRD126,1,2,1,#EAF195,"FANCG"
iGMDRD126,1,1,1,#4776B4,"MAP3K13"
iGMDRD126,1,4,1,#FAE38C,"RHPN2"
iGMDRD126,1,2,1,#E1514B,"TNKS2"
iGMDRD126,1,2,1,#F47245,"ACVR2B"
iGMDRD126,1,3,1,#C7E89E,"NEK3"
iGMDRD126,1,1,1,#C32F4B,"FGFR2"
iGMDRD126,1,2,1,#FAE38C,"EHBP1"
iGMDRD126,1,8,1,#C32F4B,"CRTC1"
iGMDRD126,1,4,1,#4776B4,"ADAMTS20"
iGMDRD126,1,8,1,#5E4EA1,"TFE3"
iGMDRD126,1,2,1,#EAF195,"SPRY2"
iGMDRD126,1,3,1,#9E0041,"SULF2"
iGMDRD126,1,4,1,#C32F4B,"PCM1"
iGMDRD126,1,7,1,#C32F4B,"GMPS"
iGMDRD126,1,3,1,#E1514B,"CD79B"
iGMDRD126,1,3,1,#F47245,"ERCC3"
iGMDRD126,1,3,1,#C7E89E,"AFF4"
iGMDRD126,1,2,1,#4D9DB4,"CDC42BPB"
iGMDRD126,1,3,1,#F47245,"MCF2"
iGMDRD126,1,4,1,#C7E89E,"FURIN"
iGMDRD126,1,2,1,#FB9F59,"PPP3CA"
iGMDRD126,1,7,1,#4776B4,"CSK"
iGMDRD126,1,1,1,#EAF195,"MAML2"
iGMDRD126,1,2,1,#4D9DB4,"TNNI3K"
iGMDRD126,1,3,1,#EAF195,"EEF2K"
iGMDRD126,1,2,1,#FEC574,"STAT5A"
iGMDRD126,1,3,1,#EAF195,"FGFR1"
iGMDRD126,1,6,1,#F47245,"PTCH1"
iGMDRD126,1,5,1,#FEC574,"GATA2"
iGMDRD126,1,3,1,#4D9DB4,"MCL1"
iGMDRD126,1,6,1,#EAF195,"TEX14"
iGMDRD126,1,1,1,#C32F4B,"RARB"
iGMDRD126,1,1,1,#FB9F59,"BAZ2B"
iGMDRD126,1,2,1,#4776B4,"DMPK"
iGMDRD126,1,2,1,#EAF195,"CCND2"
iGMDRD126,1,2,1,#FEC574,"ABCC4"
iGMDRD126,1,4,1,#4776B4,"MN1"
iGMDRD126,1,5,1,#FAE38C,"ARHGEF7"
iGMDRD126,1,9,1,#FB9F59,"EGFR"
iGMDRD126,1,5,1,#5E4EA1,"AXIN1"
iGMDRD126,1,1,1,#FAE38C,"ERBB3"
iGMDRD126,1,2,1,#4776B4,"AKAP6"
iGMDRD126,1,2,1,#9E0041,"CYSLTR2"
iGMDRD126,1,1,1,#F47245,"MTMR11"
iGMDRD126,1,5,1,#C7E89E,"DTX1"
iGMDRD126,1,2,1,#9CD6A4,"ITGA7"
iGMDRD126,1,2,1,#5E4EA1,"NCAM1"
iGMDRD126,1,1,1,#9E0041,"FLT3"
iGMDRD126,1,6,1,#F47245,"CTBP2"
iGMDRD126,1,3,1,#EAF195,"STK17B"
iGMDRD126,1,1,1,#5E4EA1,"WNK1"
iGMDRD126,1,1,1,#9CD6A4,"KAT2A"
iGMDRD126,1,2,1,#9E0041,"CHEK1"
iGMDRD126,1,3,1,#FEC574,"PPIAP10"
iGMDRD126,1,2,1,#FB9F59,"PAXIP1"
iGMDRD126,1,2,1,#F47245,"KRAS"
iGMDRD126,1,1,1,#F47245,"AURKB"
iGMDRD126,1,1,1,#C7E89E,"CBL"
iGMDRD126,1,4,1,#6CC4A4,"ADK"
iGMDRD126,1,3,1,#C7E89E,"MEN1"
iGMDRD126,1,5,1,#9CD6A4,"BRCC3"
iGMDRD126,1,2,1,#4776B4,"ESR1"
iGMDRD126,1,1,1,#9E0041,"INSRR"
iGMDRD126,1,4,1,#9CD6A4,"EML4"
iGMDRD126,1,5,1,#F47245,"ARAF"
iGMDRD126,1,5,1,#4776B4,"CTSS"
iGMDRD126,1,3,1,#FAE38C,"MSH2"
iGMDRD126,1,3,1,#C32F4B,"MAP4K5"
iGMDRD126,1,2,1,#5E4EA1,"MLKL"
iGMDRD126,1,1,1,#C7E89E,"MAPK11"
iGMDRD126,1,2,1,#4776B4,"ARHGAP26"
iGMDRD126,1,2,1,#9CD6A4,"MAPK10"
iGMDRD126,1,4,1,#C32F4B,"TSC1"
iGMDRD126,1,3,1,#FEC574,"CDC42BPA"
iGMDRD126,1,3,1,#4D9DB4,"ABCC3"
iGMDRD126,1,1,1,#4D9DB4,"NIM1K"
iGMDRD126,1,2,1,#4D9DB4,"LRP6"
iGMDRD126,1,3,1,#C7E89E,"STRADA"
iGMDRD126,1,3,1,#9E0041,"EIF2AK1"
iGMDRD126,1,2,1,#C32F4B,"CHRNA5"
iGMDRD126,1,1,1,#4D9DB4,"MAGI1"
iGMDRD126,1,2,1,#FB9F59,"JARID2"
iGMDRD126,1,1,1,#5E4EA1,"TTN"
iGMDRD126,1,3,1,#F47245,"ACOD1"
iGMDRD126,1,3,1,#FEC574,"BIRC5"
iGMDRD126,1,2,1,#C7E89E,"PIK3C2B"
iGMDRD126,1,2,1,#5E4EA1,"ABCA3"
iGMDRD126,1,5,1,#FAE38C,"PNCK"
iGMDRD126,1,3,1,#C7E89E,"PTPRU"
iGMDRD126,1,6,1,#5E4EA1,"EDN1"
iGMDRD126,1,5,1,#4D9DB4,"MAP3K4"
iGMDRD126,1,2,1,#E1514B,"TESK2"
iGMDRD126,1,3,1,#9CD6A4,"NF2"
iGMDRD126,1,8,1,#4D9DB4,"TRPS1"
iGMDRD126,1,1,1,#4D9DB4,"ARID2"
iGMDRD126,1,4,1,#FAE38C,"STK36"
iGMDRD126,1,5,1,#F47245,"ALPK2"
iGMDRD126,1,1,1,#6CC4A4,"FHIT"
iGMDRD126,1,1,1,#F47245,"PALB2"
iGMDRD126,1,5,1,#5E4EA1,"IDH2"
iGMDRD126,1,7,1,#F47245,"MECOM"
iGMDRD126,1,3,1,#FB9F59,"FGF20"
iGMDRD126,1,5,1,#9E0041,"RIPK3"
iGMDRD126,1,5,1,#4D9DB4,"PDCD11"
iGMDRD126,1,2,1,#FB9F59,"NTRK1"
iGMDRD126,1,6,1,#4D9DB4,"FANCB"
iGMDRD126,1,3,1,#FAE38C,"PRAG1"
iGMDRD126,1,4,1,#9CD6A4,"TP63"
iGMDRD126,1,1,1,#EAF195,"GUCY2F"
iGMDRD126,1,6,1,#FAE38C,"ABL2"
iGMDRD126,1,3,1,#FAE38C,"FGR"
iGMDRD126,1,2,1,#5E4EA1,"STK17A"
iGMDRD126,1,6,1,#5E4EA1,"MAPK14"
iGMDRD126,1,3,1,#C32F4B,"RXRA"
iGMDRD126,1,4,1,#4D9DB4,"TNFRSF18"
iGMDRD126,1,5,1,#5E4EA1,"MYO3A"
iGMDRD126,1,3,1,#4D9DB4,"AKAP9"
iGMDRD126,1,5,1,#C7E89E,"C1D"
iGMDRD126,1,4,1,#5E4EA1,"DGKB"
iGMDRD126,1,2,1,#FB9F59,"WNK2"
iGMDRD126,1,1,1,#FB9F59,"CSNK1G3"
iGMDRD126,1,2,1,#FEC574,"POMK"
iGMDRD126,1,4,1,#4D9DB4,"PRKCB"
iGMDRD126,1,2,1,#9CD6A4,"ERG"
iGMDRD126,1,6,1,#FB9F59,"PAPPA"
iGMDRD126,1,7,1,#FB9F59,"LGR5"
iGMDRD126,1,2,1,#F47245,"GPR141"
iGMDRD126,1,4,1,#6CC4A4,"DIP2C"
iGMDRD126,1,5,1,#C7E89E,"ERN2"
iGMDRD126,1,6,1,#E1514B,"PIKFYVE"
iGMDRD126,1,2,1,#C7E89E,"RELA"
iGMDRD126,1,3,1,#C32F4B,"LDLR"
iGMDRD126,1,3,1,#E1514B,"TET2"
iGMDRD126,1,7,1,#4D9DB4,"PRKCE"
iGMDRD126,1,7,1,#E1514B,"HERC2"
iGMDRD126,1,3,1,#FAE38C,"CLTCL1"
iGMDRD126,1,3,1,#C7E89E,"ERN1"
iGMDRD126,1,3,1,#EAF195,"SKP2"
iGMDRD126,1,6,1,#9CD6A4,"NPRL2"
iGMDRD126,1,8,1,#C32F4B,"DICER1"
iGMDRD126,1,5,1,#9E0041,"DDX6"
iGMDRD126,1,2,1,#FAE38C,"DEK"
iGMDRD126,1,2,1,#4776B4,"STK40"
iGMDRD126,1,3,1,#FEC574,"GRK6"
iGMDRD126,1,3,1,#E1514B,"BRCA2"
iGMDRD126,1,3,1,#4D9DB4,"PKMYT1"
iGMDRD126,1,3,1,#F47245,"MALT1"
iGMDRD126,1,3,1,#9E0041,"RAD50"
iGMDRD126,1,7,1,#EAF195,"AFF3"
iGMDRD126,1,3,1,#5E4EA1,"COA3"
iGMDRD126,1,2,1,#FEC574,"HDAC4"
iGMDRD126,1,7,1,#4776B4,"PIK3C2G"
iGMDRD126,1,2,1,#E1514B,"IL1A"
iGMDRD126,1,3,1,#4D9DB4,"MAP3K5"
iGMDRD126,1,5,1,#4776B4,"IKZF3"
iGMDRD126,1,6,1,#6CC4A4,"NF1"
iGMDRD126,1,3,1,#C7E89E,"HMMR"
iGMDRD126,1,2,1,#9CD6A4,"PIK3C2A"
iGMDRD126,1,3,1,#EAF195,"MAP2K2"
iGMDRD126,1,7,1,#4776B4,"PLCB2"
iGMDRD126,1,5,1,#6CC4A4,"NIPBL"
iGMDRD126,1,2,1,#6CC4A4,"AXL"
iGMDRD126,1,3,1,#EAF195,"ETV6"
iGMDRD126,1,4,1,#FAE38C,"RIPK4"
iGMDRD126,1,2,1,#E1514B,"RET"
iGMDRD126,1,2,1,#9CD6A4,"PRAME"
iGMDRD126,1,5,1,#FEC574,"CDC42BPG"
iGMDRD126,1,5,1,#EAF195,"MAP4K2"
iGMDRD126,1,3,1,#E1514B,"PIK3CA"
iGMDRD126,1,2,1,#FEC574,"HIP1"
iGMDRD126,1,3,1,#4776B4,"TRIM28"
iGMDRD126,1,3,1,#4776B4,"TSHR"
iGMDRD126,1,1,1,#5E4EA1,"TPM4"
iGMDRD126,1,9,1,#4776B4,"RBM15"
iGMDRD126,1,1,1,#EAF195,"ASXL1"
iGMDRD126,1,1,1,#FB9F59,"ARFGEF1"
iGMDRD126,1,2,1,#C32F4B,"ULK2"
iGMDRD126,1,4,1,#5E4EA1,"HSPB8"
iGMDRD126,1,1,1,#EAF195,"WEE1"
iGMDRD126,1,4,1,#F47245,"HDAC3"
iGMDRD126,1,3,1,#6CC4A4,"IL3"
iGMDRD126,1,3,1,#FAE38C,"PMAIP1"
iGMDRD126,1,2,1,#9E0041,"CSF2"
iGMDRD126,1,3,1,#4776B4,"TYRO3"
iGMDRD126,1,6,1,#FB9F59,"MAP2K1"
iGMDRD126,1,3,1,#9CD6A4,"TET1"
iGMDRD126,1,7,1,#C7E89E,"ZNF608"
iGMDRD126,1,2,1,#9E0041,"PLEKHA5"
iGMDRD126,1,3,1,#4D9DB4,"GLYAT"
iGMDRD126,1,2,1,#C32F4B,"TCEA1"
iGMDRD126,1,2,1,#F47245,"ADGRB3"
iGMDRD126,1,3,1,#EAF195,"CXCR4"
iGMDRD126,1,2,1,#F47245,"ZBTB16"
iGMDRD126,1,3,1,#9E0041,"FANCF"
iGMDRD126,1,5,1,#C32F4B,"COLEC11"
iGMDRD126,1,2,1,#4776B4,"ACVR1"
iGMDRD126,1,3,1,#C7E89E,"CHD6"
iGMDRD126,1,6,1,#FAE38C,"CIC"
iGMDRD126,1,2,1,#F47245,"ADAM12"
iGMDRD126,1,2,1,#E1514B,"RGL4"
iGMDRD126,1,5,1,#FEC574,"BAG6"
iGMDRD126,1,2,1,#9CD6A4,"DVL1P1"
iGMDRD126,1,4,1,#FB9F59,"TG"
iGMDRD126,1,1,1,#E1514B,"SMOX"
iGMDRD126,1,2,1,#4776B4,"PROC"
iGMDRD126,1,3,1,#E1514B,"ADGRG4"
iGMDRD126,1,9,1,#C7E89E,"ADCK2"
iGMDRD126,1,6,1,#FAE38C,"OBSCN"
iGMDRD126,1,3,1,#9CD6A4,"EPX"
iGMDRD126,1,5,1,#6CC4A4,"MAST4"
iGMDRD126,1,2,1,#9CD6A4,"FER"
iGMDRD126,1,3,1,#6CC4A4,"KNL1"
iGMDRD126,1,4,1,#F47245,"MERTK"
iGMDRD126,1,8,1,#5E4EA1,"SOS1"
iGMDRD126,1,3,1,#EAF195,"SEMA5B"
iGMDRD126,1,1,1,#FAE38C,"SCYL3"
iGMDRD126,1,3,1,#C7E89E,"IL1RN"
iGMDRD126,1,1,1,#E1514B,"CDC7"
iGMDRD126,1,4,1,#C32F4B,"CARD11"
iGMDRD126,1,1,1,#FB9F59,"NLK"
iGMDRD126,1,1,1,#4D9DB4,"LHFPL6"
iGMDRD126,1,8,1,#FB9F59,"NTRK2"
iGMDRD126,1,2,1,#5E4EA1,"TPR"
iGMDRD126,1,3,1,#C32F4B,"THRAP3"
iGMDRD126,1,2,1,#C32F4B,"ATP13A5"
iGMDRD126,1,3,1,#E1514B,"HIPK2"
iGMDRD126,1,2,1,#C7E89E,"ABI1"
iGMDRD126,1,1,1,#EAF195,"TERT"
iGMDRD126,1,3,1,#F47245,"EPHA4"
iGMDRD126,1,4,1,#EAF195,"S100A9"
iGMDRD126,1,5,1,#6CC4A4,"MIA3"
iGMDRD126,1,2,1,#FB9F59,"TP53BP1"
iGMDRD126,1,2,1,#4776B4,"LYN"
iGMDRD126,1,3,1,#6CC4A4,"CATSPERB"
iGMDRD126,1,3,1,#4776B4,"SMIM6"
iGMDRD126,1,6,1,#6CC4A4,"FCRL4"
iGMDRD126,1,5,1,#C32F4B,"VPS13B"
iGMDRD126,1,4,1,#4D9DB4,"RANBP9"
iGMDRD126,1,2,1,#6CC4A4,"LRGUK"
iGMDRD126,1,1,1,#6CC4A4,"TRPM8"
iGMDRD126,1,7,1,#EAF195,"POU2AF1"
iGMDRD126,1,2,1,#E1514B,"PHF3"
iGMDRD126,1,7,1,#C7E89E,"TGFB3"
iGMDRD126,1,6,1,#FAE38C,"MSI2"
iGMDRD126,1,5,1,#E1514B,"RGL2"
iGMDRD126,1,2,1,#4776B4,"LDHA"
iGMDRD126,1,1,1,#5E4EA1,"PRKD1"
iGMDRD126,1,4,1,#FB9F59,"EPHA7"
iGMDRD126,1,2,1,#FB9F59,"MLLT1"
iGMDRD126,1,4,1,#C7E89E,"BCL11B"
iGMDRD126,1,1,1,#EAF195,"CCND3"
iGMDRD126,1,2,1,#C32F4B,"ADAM17"
iGMDRD126,1,9,1,#FB9F59,"STAT3"
iGMDRD126,1,2,1,#9E0041,"EPHA1"
iGMDRD126,1,4,1,#FAE38C,"DCLK1"
iGMDRD126,1,2,1,#6CC4A4,"KAT7"
iGMDRD126,1,2,1,#FEC574,"STAR"
iGMDRD126,1,2,1,#E1514B,"STK25"
iGMDRD126,1,4,1,#6CC4A4,"SERPINA2"
iGMDRD126,1,4,1,#C32F4B,"HSP90AA1"
iGMDRD126,1,3,1,#C32F4B,"LRP2"
iGMDRD126,1,3,1,#FB9F59,"LMO1"
iGMDRD126,1,2,1,#9E0041,"BMPR1B"
iGMDRD126,1,4,1,#FAE38C,"RASA3"
iGMDRD126,1,4,1,#E1514B,"HDAC1"
iGMDRD126,1,3,1,#E1514B,"HMGA2"
iGMDRD126,1,1,1,#FEC574,"IKZF1"
iGMDRD126,1,3,1,#E1514B,"CFI"
iGMDRD126,1,4,1,#9E0041,"ARHGAP29"
iGMDRD126,1,3,1,#F47245,"FGF19"
iGMDRD126,1,5,1,#5E4EA1,"MARK1"
iGMDRD126,1,2,1,#F47245,"BLM"
iGMDRD126,1,6,1,#C32F4B,"BIRC3"
iGMDRD126,1,2,1,#4D9DB4,"EIF4G1"
iGMDRD126,1,6,1,#E1514B,"SCD"
iGMDRD126,1,3,1,#FEC574,"FES"
iGMDRD126,1,3,1,#9E0041,"GRAMD1B"
iGMDRD126,1,2,1,#F47245,"PIP4K2A"
iGMDRD126,1,8,1,#F47245,"RASGRF2"
iGMDRD126,1,2,1,#F47245,"RB1"
iGMDRD126,1,9,1,#E1514B,"MAP3K20"
iGMDRD126,1,3,1,#6CC4A4,"PTTG1"
iGMDRD126,1,1,1,#9E0041,"ECM1"
iGMDRD126,1,2,1,#FB9F59,"ATP10A"
iGMDRD126,1,2,1,#5E4EA1,"PTCH2"
iGMDRD126,1,3,1,#F47245,"SKIL"
iGMDRD126,1,2,1,#FB9F59,"AFF1"
iGMDRD126,1,2,1,#EAF195,"CYB5R4"
iGMDRD126,1,3,1,#C32F4B,"PI4KB"
iGMDRD126,1,2,1,#4776B4,"AMHR2"
