id,order,score,weight,color,label
iGMDRD146,1,1,1,#FAE38C,"SERPINE1"
iGMDRD146,1,1,1,#C7E89E,"YAP1"
iGMDRD146,1,1,1,#C7E89E,"KAT2A"
iGMDRD146,1,1,1,#EAF195,"SYK"
iGMDRD146,1,1,1,#F47245,"KDR"
iGMDRD146,1,2,1,#FAE38C,"CHEK2"
iGMDRD146,1,1,1,#9CD6A4,"PROC"
iGMDRD146,1,1,1,#9CD6A4,"TP53"
iGMDRD146,1,1,1,#9CD6A4,"ADAR"
iGMDRD146,1,1,1,#9CD6A4,"EP300"
iGMDRD146,1,1,1,#9E0041,"TGFB1"
iGMDRD146,1,1,1,#EAF195,"LCK"
iGMDRD146,1,1,1,#9E0041,"E2F1"
iGMDRD146,1,1,1,#C32F4B,"RAB25"
iGMDRD146,1,1,1,#9E0041,"ERBB3"
iGMDRD146,1,1,1,#EAF195,"EIF4E"
iGMDRD146,1,1,1,#4D9DB4,"HSPA1A"
iGMDRD146,1,1,1,#FEC574,"WWTR1"
iGMDRD146,1,1,1,#9E0041,"CDKN1B"
iGMDRD146,1,1,1,#FEC574,"BRCA2"
iGMDRD146,1,1,1,#4D9DB4,"HSPA1B"
iGMDRD146,1,1,1,#FEC574,"SMARCA4"
iGMDRD146,1,1,1,#4776B4,"SMAD4"
