id,order,score,weight,color,label
iGMDRD380,1,9,1,#F47245,"PRKCB"
iGMDRD380,1,5,1,#9CD6A4,"GHR"
iGMDRD380,1,2,1,#FEC574,"CHD9"
iGMDRD380,1,3,1,#EAF195,"NUP153"
iGMDRD380,1,3,1,#9CD6A4,"EPHB3"
iGMDRD380,1,1,1,#FB9F59,"KMT2A"
iGMDRD380,1,4,1,#F47245,"FHIT"
iGMDRD380,1,6,1,#9E0041,"ADK"
iGMDRD380,1,6,1,#EAF195,"SOX11"
iGMDRD380,1,3,1,#9CD6A4,"FN1"
iGMDRD380,1,1,1,#9CD6A4,"ERBB3"
iGMDRD380,1,2,1,#FB9F59,"ADGRB3"
iGMDRD380,1,3,1,#FAE38C,"CREBBP"
iGMDRD380,1,6,1,#F47245,"TFR2"
iGMDRD380,1,1,1,#6CC4A4,"RORA"
iGMDRD380,1,6,1,#FB9F59,"PIK3CG"
iGMDRD380,1,5,1,#FEC574,"DBF4"
iGMDRD380,1,3,1,#4D9DB4,"ASPH"
iGMDRD380,1,2,1,#E1514B,"SMG1"
iGMDRD380,1,4,1,#6CC4A4,"ZFP69B"
iGMDRD380,1,7,1,#E1514B,"KAT6B"
iGMDRD380,1,4,1,#9E0041,"EPHA6"
iGMDRD380,1,3,1,#FB9F59,"CHEK2"
iGMDRD380,1,1,1,#5E4EA1,"XPO1"
iGMDRD380,1,2,1,#4776B4,"EIF2AK3"
iGMDRD380,1,2,1,#5E4EA1,"KALRN"
iGMDRD380,1,3,1,#6CC4A4,"LRRK2"
iGMDRD380,1,6,1,#9CD6A4,"CYP1A2"
