id,order,score,weight,color,label
iGMDRD424,1,4,1,#F47245,"PRPF4B"
iGMDRD424,1,3,1,#FEC574,"TNFRSF18"
iGMDRD424,1,3,1,#6CC4A4,"RAP1GDS1"
iGMDRD424,1,3,1,#C7E89E,"NEK1"
iGMDRD424,1,3,1,#9E0041,"GRB7"
iGMDRD424,1,2,1,#4D9DB4,"ABL2"
iGMDRD424,1,3,1,#5E4EA1,"PKN3"
iGMDRD424,1,2,1,#C32F4B,"GUCY2F"
iGMDRD424,1,1,1,#FEC574,"TP63"
iGMDRD424,1,3,1,#E1514B,"CSPG4"
iGMDRD424,1,2,1,#4776B4,"PDCD11"
iGMDRD424,1,1,1,#FB9F59,"B3GALT6"
iGMDRD424,1,3,1,#E1514B,"MECOM"
iGMDRD424,1,3,1,#FEC574,"PTEN"
iGMDRD424,1,3,1,#FEC574,"LMNB2"
iGMDRD424,1,2,1,#EAF195,"TRPS1"
iGMDRD424,1,5,1,#6CC4A4,"LMTK2"
iGMDRD424,1,2,1,#FEC574,"WAS"
iGMDRD424,1,4,1,#C7E89E,"ERBB4"
iGMDRD424,1,3,1,#C7E89E,"P2RX7"
iGMDRD424,1,3,1,#E1514B,"F8"
iGMDRD424,1,9,1,#9E0041,"ABCA3"
iGMDRD424,1,1,1,#FEC574,"JARID2"
iGMDRD424,1,2,1,#9E0041,"TTN"
iGMDRD424,1,2,1,#C7E89E,"GNAS"
iGMDRD424,1,5,1,#F47245,"MAP2K5"
iGMDRD424,1,3,1,#4776B4,"AIFM3"
iGMDRD424,1,3,1,#4776B4,"CHRNA5"
iGMDRD424,1,2,1,#F47245,"KCNH2"
iGMDRD424,1,2,1,#C32F4B,"UBE3B"
iGMDRD424,1,1,1,#F47245,"PCSK7"
iGMDRD424,1,1,1,#C7E89E,"KMT2C"
iGMDRD424,1,5,1,#F47245,"IGF1R"
iGMDRD424,1,3,1,#C32F4B,"RPS6KA1"
iGMDRD424,1,3,1,#FB9F59,"ABCC3"
iGMDRD424,1,1,1,#E1514B,"GDNF"
iGMDRD424,1,1,1,#FAE38C,"COX2"
iGMDRD424,1,3,1,#F47245,"ACVR1B"
iGMDRD424,1,1,1,#4776B4,"PAX7"
iGMDRD424,1,3,1,#C32F4B,"CUBN"
iGMDRD424,1,3,1,#C7E89E,"BAX"
iGMDRD424,1,2,1,#4D9DB4,"TNRC6B"
iGMDRD424,1,3,1,#4776B4,"ADAM18"
iGMDRD424,1,2,1,#EAF195,"MYH1"
iGMDRD424,1,3,1,#EAF195,"PPARD"
iGMDRD424,1,1,1,#FEC574,"BRDT"
iGMDRD424,1,2,1,#9E0041,"MLKL"
iGMDRD424,1,6,1,#FAE38C,"CDKN2A"
iGMDRD424,1,10,1,#C7E89E,"PHKG1"
iGMDRD424,1,2,1,#6CC4A4,"MSH2"
iGMDRD424,1,2,1,#EAF195,"ARAF"
iGMDRD424,1,2,1,#6CC4A4,"AGAP2"
iGMDRD424,1,3,1,#FB9F59,"PRKD3"
iGMDRD424,1,1,1,#4776B4,"RCBTB2"
iGMDRD424,1,2,1,#E1514B,"ESR1"
iGMDRD424,1,6,1,#9E0041,"FANCI"
iGMDRD424,1,3,1,#4776B4,"STIL"
iGMDRD424,1,3,1,#C32F4B,"TAF1L"
iGMDRD424,1,2,1,#9E0041,"ADK"
iGMDRD424,1,4,1,#4776B4,"CBL"
iGMDRD424,1,2,1,#FB9F59,"ARID1A"
iGMDRD424,1,3,1,#4D9DB4,"ITGA10"
iGMDRD424,1,4,1,#9E0041,"TANK"
iGMDRD424,1,3,1,#9E0041,"AURKB"
iGMDRD424,1,2,1,#FB9F59,"ZMYM2"
iGMDRD424,1,3,1,#5E4EA1,"HSPA4"
iGMDRD424,1,1,1,#FEC574,"ERC1"
iGMDRD424,1,2,1,#9E0041,"PIK3R4"
iGMDRD424,1,3,1,#F47245,"CNTN6"
iGMDRD424,1,1,1,#4D9DB4,"CHEK1"
iGMDRD424,1,3,1,#E1514B,"ETV1"
iGMDRD424,1,2,1,#FEC574,"PXDN"
iGMDRD424,1,3,1,#FB9F59,"WNK3"
iGMDRD424,1,3,1,#4D9DB4,"PKDCC"
iGMDRD424,1,2,1,#9CD6A4,"WNK1"
iGMDRD424,1,3,1,#C7E89E,"RAG1"
iGMDRD424,1,5,1,#5E4EA1,"FLNB"
iGMDRD424,1,3,1,#C32F4B,"AIFM1"
iGMDRD424,1,3,1,#6CC4A4,"CASP6"
iGMDRD424,1,3,1,#4D9DB4,"CDK11B"
iGMDRD424,1,2,1,#C32F4B,"FLT3"
iGMDRD424,1,3,1,#6CC4A4,"ZMYND10"
iGMDRD424,1,2,1,#C7E89E,"RBBP8"
iGMDRD424,1,3,1,#FEC574,"ITGA7"
iGMDRD424,1,2,1,#FEC574,"DAPK1"
iGMDRD424,1,1,1,#F47245,"BRCA1"
iGMDRD424,1,1,1,#FAE38C,"FANCA"
iGMDRD424,1,4,1,#6CC4A4,"MAP3K7"
iGMDRD424,1,2,1,#4776B4,"ARHGEF10"
iGMDRD424,1,2,1,#C32F4B,"MTMR11"
iGMDRD424,1,3,1,#E1514B,"EGFR"
iGMDRD424,1,2,1,#5E4EA1,"AXIN1"
iGMDRD424,1,3,1,#FAE38C,"IRS2"
iGMDRD424,1,2,1,#5E4EA1,"ARHGEF7"
iGMDRD424,1,1,1,#FAE38C,"ABCC4"
iGMDRD424,1,2,1,#FEC574,"MUSK"
iGMDRD424,1,2,1,#C7E89E,"MAML1"
iGMDRD424,1,3,1,#4D9DB4,"MSH3"
iGMDRD424,1,3,1,#FEC574,"TEX14"
iGMDRD424,1,3,1,#C7E89E,"HOXC13"
iGMDRD424,1,1,1,#5E4EA1,"CLSTN1"
iGMDRD424,1,9,1,#E1514B,"PTCH1"
iGMDRD424,1,3,1,#6CC4A4,"NTRK3"
iGMDRD424,1,1,1,#FEC574,"CHRNB4"
iGMDRD424,1,3,1,#C7E89E,"EPHA2"
iGMDRD424,1,3,1,#4776B4,"FLI1"
iGMDRD424,1,1,1,#9E0041,"BLNK"
iGMDRD424,1,6,1,#C32F4B,"KMT2A"
iGMDRD424,1,2,1,#C7E89E,"ULK4"
iGMDRD424,1,3,1,#5E4EA1,"SHC1"
iGMDRD424,1,1,1,#F47245,"FRK"
iGMDRD424,1,1,1,#FAE38C,"IFNA2"
iGMDRD424,1,3,1,#F47245,"PPP3CA"
iGMDRD424,1,2,1,#6CC4A4,"LTBR"
iGMDRD424,1,5,1,#FEC574,"ERCC3"
iGMDRD424,1,2,1,#5E4EA1,"FOXO4"
iGMDRD424,1,3,1,#EAF195,"KDR"
iGMDRD424,1,1,1,#5E4EA1,"GPR87"
iGMDRD424,1,3,1,#9E0041,"SIX4"
iGMDRD424,1,4,1,#9CD6A4,"ADAMTS20"
iGMDRD424,1,3,1,#5E4EA1,"ADAM29"
iGMDRD424,1,1,1,#4D9DB4,"LTK"
iGMDRD424,1,9,1,#F47245,"URB2"
iGMDRD424,1,1,1,#F47245,"ERLIN2"
iGMDRD424,1,1,1,#4776B4,"CASP3"
iGMDRD424,1,1,1,#E1514B,"FGFR2"
iGMDRD424,1,3,1,#6CC4A4,"NEK3"
iGMDRD424,1,3,1,#E1514B,"TNKS2"
iGMDRD424,1,1,1,#C32F4B,"PSEN2"
iGMDRD424,1,3,1,#FB9F59,"FANCG"
iGMDRD424,1,1,1,#4776B4,"PEAK1"
iGMDRD424,1,1,1,#C32F4B,"NOTCH2"
iGMDRD424,1,2,1,#C7E89E,"LATS2"
iGMDRD424,1,2,1,#FEC574,"EGF"
iGMDRD424,1,2,1,#4D9DB4,"BID"
iGMDRD424,1,3,1,#9CD6A4,"ARHGAP9"
iGMDRD424,1,2,1,#FEC574,"DBF4"
iGMDRD424,1,4,1,#9E0041,"MED13L"
iGMDRD424,1,3,1,#5E4EA1,"VCPIP1"
iGMDRD424,1,3,1,#4D9DB4,"ANKK1"
iGMDRD424,1,1,1,#4D9DB4,"SYK"
iGMDRD424,1,3,1,#6CC4A4,"CASK"
iGMDRD424,1,5,1,#FAE38C,"HUNK"
iGMDRD424,1,2,1,#C32F4B,"SMARCA4"
iGMDRD424,1,2,1,#F47245,"GRK1"
iGMDRD424,1,4,1,#C32F4B,"ATRX"
iGMDRD424,1,6,1,#5E4EA1,"TRIM33"
iGMDRD424,1,3,1,#EAF195,"PLCG1"
iGMDRD424,1,3,1,#4D9DB4,"CYB5R4"
iGMDRD424,1,2,1,#E1514B,"MARK3"
iGMDRD424,1,1,1,#6CC4A4,"CYP3A4"
iGMDRD424,1,1,1,#FEC574,"PTCH2"
iGMDRD424,1,1,1,#F47245,"ATP10A"
iGMDRD424,1,4,1,#C32F4B,"PTTG1"
iGMDRD424,1,2,1,#FB9F59,"NLRP6"
iGMDRD424,1,2,1,#5E4EA1,"CACNB2"
iGMDRD424,1,3,1,#4D9DB4,"RASGRF2"
iGMDRD424,1,4,1,#C32F4B,"TMPO"
iGMDRD424,1,3,1,#5E4EA1,"MAPK15"
iGMDRD424,1,3,1,#F47245,"FES"
iGMDRD424,1,3,1,#9E0041,"CARD14"
iGMDRD424,1,3,1,#FB9F59,"VRK2"
iGMDRD424,1,4,1,#E1514B,"MARK1"
iGMDRD424,1,1,1,#C32F4B,"PLK3"
iGMDRD424,1,2,1,#C7E89E,"CFI"
iGMDRD424,1,1,1,#9E0041,"STRADB"
iGMDRD424,1,6,1,#EAF195,"GRK4"
iGMDRD424,1,3,1,#4D9DB4,"MAST2"
iGMDRD424,1,3,1,#FAE38C,"BMPR1B"
iGMDRD424,1,5,1,#E1514B,"MAP3K9"
iGMDRD424,1,1,1,#FEC574,"CNOT6"
iGMDRD424,1,3,1,#FEC574,"LRP2"
iGMDRD424,1,2,1,#EAF195,"BRSK2"
iGMDRD424,1,2,1,#9E0041,"LIFR"
iGMDRD424,1,1,1,#4776B4,"ERCC5"
iGMDRD424,1,3,1,#FB9F59,"STK25"
iGMDRD424,1,1,1,#C32F4B,"MAP2K4"
iGMDRD424,1,3,1,#4776B4,"KAT7"
iGMDRD424,1,1,1,#FEC574,"GOLPH3"
iGMDRD424,1,3,1,#4776B4,"CTNNA2"
iGMDRD424,1,3,1,#9E0041,"LATS1"
iGMDRD424,1,2,1,#9CD6A4,"STAT3"
iGMDRD424,1,2,1,#4776B4,"PI4KA"
iGMDRD424,1,5,1,#6CC4A4,"TTK"
iGMDRD424,1,3,1,#4D9DB4,"BCL11B"
iGMDRD424,1,2,1,#FB9F59,"CLTC"
iGMDRD424,1,3,1,#C32F4B,"FMN2"
iGMDRD424,1,1,1,#C7E89E,"TENM1"
iGMDRD424,1,3,1,#EAF195,"PRKD1"
iGMDRD424,1,5,1,#FEC574,"RGL2"
iGMDRD424,1,2,1,#FEC574,"STK11"
iGMDRD424,1,3,1,#4776B4,"TP73"
iGMDRD424,1,4,1,#4D9DB4,"KDM6A"
iGMDRD424,1,1,1,#9CD6A4,"TEK"
iGMDRD424,1,3,1,#C32F4B,"ACVRL1"
iGMDRD424,1,2,1,#EAF195,"RORA"
iGMDRD424,1,5,1,#6CC4A4,"PHF3"
iGMDRD424,1,3,1,#6CC4A4,"ALS2"
iGMDRD424,1,1,1,#C7E89E,"TRPM8"
iGMDRD424,1,1,1,#FAE38C,"TP53"
iGMDRD424,1,2,1,#C7E89E,"PLK4"
iGMDRD424,1,3,1,#FB9F59,"LRGUK"
iGMDRD424,1,2,1,#EAF195,"CDH11"
iGMDRD424,1,1,1,#6CC4A4,"HSP90B1"
iGMDRD424,1,3,1,#FAE38C,"TNN"
iGMDRD424,1,3,1,#C7E89E,"LYN"
iGMDRD424,1,1,1,#F47245,"MIA3"
iGMDRD424,1,1,1,#FAE38C,"GRK7"
iGMDRD424,1,2,1,#FEC574,"CNTN5"
iGMDRD424,1,6,1,#C7E89E,"GSK3B"
iGMDRD424,1,2,1,#6CC4A4,"THRAP3"
iGMDRD424,1,1,1,#F47245,"GLI3"
iGMDRD424,1,4,1,#E1514B,"NEK8"
iGMDRD424,1,2,1,#FAE38C,"HDAC2"
iGMDRD424,1,2,1,#C7E89E,"PAK5"
iGMDRD424,1,3,1,#FB9F59,"STKLD1"
iGMDRD424,1,4,1,#5E4EA1,"MYLK"
iGMDRD424,1,2,1,#5E4EA1,"LHFPL6"
iGMDRD424,1,2,1,#FAE38C,"CARD11"
iGMDRD424,1,6,1,#FEC574,"IL1RN"
iGMDRD424,1,3,1,#6CC4A4,"CSF1R"
iGMDRD424,1,1,1,#FB9F59,"REL"
iGMDRD424,1,6,1,#F47245,"NLRP3"
iGMDRD424,1,3,1,#FEC574,"SOS1"
iGMDRD424,1,5,1,#FB9F59,"MARK4"
iGMDRD424,1,2,1,#FAE38C,"TOP2B"
iGMDRD424,1,2,1,#FEC574,"FANCE"
iGMDRD424,1,1,1,#4776B4,"RPL10"
iGMDRD424,1,1,1,#C7E89E,"IFNB1"
iGMDRD424,1,1,1,#4776B4,"BICRA"
iGMDRD424,1,1,1,#EAF195,"MAST4"
iGMDRD424,1,1,1,#9E0041,"SNRK"
iGMDRD424,1,3,1,#FB9F59,"FASN"
iGMDRD424,1,3,1,#6CC4A4,"NUAK2"
