id,order,score,weight,color,label
iGMDRD345,1,3,1,#C32F4B,"DDB2"
iGMDRD345,1,2,1,#F47245,"BRD3"
iGMDRD345,1,2,1,#9CD6A4,"NCAM1"
iGMDRD345,1,3,1,#EAF195,"SNX19"
iGMDRD345,1,4,1,#4776B4,"BRCA1"
iGMDRD345,1,6,1,#FB9F59,"ITGB8"
iGMDRD345,1,4,1,#C7E89E,"CSNK2A2"
iGMDRD345,1,3,1,#FB9F59,"STAG3"
iGMDRD345,1,4,1,#F47245,"ITGB4"
iGMDRD345,1,6,1,#6CC4A4,"LOC112268437"
iGMDRD345,1,1,1,#F47245,"PROC"
iGMDRD345,1,6,1,#EAF195,"CLPTM1L"
iGMDRD345,1,1,1,#E1514B,"LRRK2"
iGMDRD345,1,3,1,#C32F4B,"MYLK2"
iGMDRD345,1,4,1,#EAF195,"GRIN2A"
iGMDRD345,1,2,1,#FB9F59,"KRAS"
iGMDRD345,1,2,1,#C32F4B,"PAXIP1"
iGMDRD345,1,2,1,#F47245,"ITIH6"
iGMDRD345,1,1,1,#4D9DB4,"ARID1A"
iGMDRD345,1,2,1,#4D9DB4,"TANK"
iGMDRD345,1,2,1,#4776B4,"CTNNB1"
iGMDRD345,1,3,1,#5E4EA1,"CAMK1G"
iGMDRD345,1,1,1,#C32F4B,"UBR5"
iGMDRD345,1,2,1,#FEC574,"GPC3"
iGMDRD345,1,2,1,#6CC4A4,"GRIN2B"
iGMDRD345,1,2,1,#9E0041,"MEF2A"
iGMDRD345,1,3,1,#E1514B,"FASN"
iGMDRD345,1,4,1,#9CD6A4,"ADK"
iGMDRD345,1,4,1,#4776B4,"XPC"
iGMDRD345,1,4,1,#C32F4B,"ERBB2"
iGMDRD345,1,4,1,#FAE38C,"FER"
iGMDRD345,1,3,1,#C32F4B,"PRKD3"
iGMDRD345,1,4,1,#FAE38C,"CTSL"
iGMDRD345,1,4,1,#9E0041,"MYH1"
iGMDRD345,1,2,1,#4776B4,"PSIP1"
iGMDRD345,1,2,1,#F47245,"TNK2"
iGMDRD345,1,4,1,#C32F4B,"CDC7"
iGMDRD345,1,6,1,#C32F4B,"KDM5A"
iGMDRD345,1,5,1,#9E0041,"TCF7L1"
iGMDRD345,1,3,1,#FB9F59,"IL1RN"
iGMDRD345,1,2,1,#C32F4B,"DSTYK"
iGMDRD345,1,3,1,#C32F4B,"AGER"
iGMDRD345,1,3,1,#6CC4A4,"CDKL5"
iGMDRD345,1,4,1,#4D9DB4,"GDNF"
iGMDRD345,1,2,1,#9E0041,"RALGDS"
iGMDRD345,1,5,1,#E1514B,"MYLK"
iGMDRD345,1,6,1,#4D9DB4,"PDE4DIP"
iGMDRD345,1,2,1,#FEC574,"PBX1"
iGMDRD345,1,2,1,#FB9F59,"KCNH2"
iGMDRD345,1,4,1,#4D9DB4,"MRE11"
iGMDRD345,1,2,1,#EAF195,"CHD8"
iGMDRD345,1,1,1,#9CD6A4,"ABI1"
iGMDRD345,1,3,1,#FB9F59,"HIPK2"
iGMDRD345,1,3,1,#6CC4A4,"CDK19"
iGMDRD345,1,3,1,#EAF195,"ERCC4"
iGMDRD345,1,3,1,#C7E89E,"STRADA"
iGMDRD345,1,3,1,#FEC574,"LIMK1"
iGMDRD345,1,4,1,#EAF195,"ADAM32"
iGMDRD345,1,3,1,#9CD6A4,"JARID2"
iGMDRD345,1,2,1,#E1514B,"CATSPERB"
iGMDRD345,1,2,1,#9E0041,"PIK3C2B"
iGMDRD345,1,1,1,#E1514B,"ULK3"
iGMDRD345,1,1,1,#FEC574,"ALK"
iGMDRD345,1,1,1,#EAF195,"GNAS"
iGMDRD345,1,2,1,#E1514B,"NRBP1"
iGMDRD345,1,6,1,#EAF195,"CASP1"
iGMDRD345,1,3,1,#C32F4B,"MIA3"
iGMDRD345,1,4,1,#FB9F59,"LRGUK"
iGMDRD345,1,2,1,#FB9F59,"TESK2"
iGMDRD345,1,3,1,#5E4EA1,"TP53"
iGMDRD345,1,4,1,#4D9DB4,"TNN"
iGMDRD345,1,3,1,#9CD6A4,"DFFA"
iGMDRD345,1,1,1,#E1514B,"NUDT10"
iGMDRD345,1,3,1,#6CC4A4,"RPL22"
iGMDRD345,1,3,1,#EAF195,"HNF1A"
iGMDRD345,1,2,1,#C32F4B,"KALRN"
iGMDRD345,1,6,1,#FB9F59,"TIMP3"
iGMDRD345,1,5,1,#C32F4B,"GRIA3"
iGMDRD345,1,1,1,#E1514B,"KDM6A"
iGMDRD345,1,6,1,#4776B4,"RORA"
iGMDRD345,1,3,1,#FAE38C,"PHF3"
iGMDRD345,1,3,1,#F47245,"TSSK4"
iGMDRD345,1,7,1,#E1514B,"FLNC"
iGMDRD345,1,3,1,#C32F4B,"ADHFE1"
iGMDRD345,1,2,1,#FEC574,"ATM"
iGMDRD345,1,3,1,#C7E89E,"NTRK1"
iGMDRD345,1,5,1,#4776B4,"MLLT1"
