id,order,score,weight,color,label
iGMDRD121,1,2,1,#FB9F59,"ZMYM2"
iGMDRD121,1,5,1,#F47245,"RAPGEF2"
iGMDRD121,1,2,1,#EAF195,"TANK"
iGMDRD121,1,6,1,#FAE38C,"ARID1A"
iGMDRD121,1,2,1,#FAE38C,"PAXIP1"
iGMDRD121,1,2,1,#4776B4,"ACVR2A"
iGMDRD121,1,1,1,#F47245,"KRAS"
iGMDRD121,1,3,1,#FEC574,"WNK3"
iGMDRD121,1,9,1,#9E0041,"ROBO2"
iGMDRD121,1,1,1,#C7E89E,"KAT2A"
iGMDRD121,1,1,1,#E1514B,"LRRK2"
iGMDRD121,1,1,1,#C7E89E,"WNK1"
iGMDRD121,1,2,1,#C32F4B,"TBK1"
iGMDRD121,1,5,1,#C32F4B,"UNC79"
iGMDRD121,1,6,1,#EAF195,"PRKCG"
iGMDRD121,1,4,1,#F47245,"CNTN6"
iGMDRD121,1,5,1,#FEC574,"MBIP"
iGMDRD121,1,4,1,#4776B4,"CHEK2"
iGMDRD121,1,3,1,#C7E89E,"MITF"
iGMDRD121,1,4,1,#FAE38C,"SEMA3B"
iGMDRD121,1,3,1,#FEC574,"AKT1"
iGMDRD121,1,3,1,#C32F4B,""
iGMDRD121,1,3,1,#FEC574,"TRIM67"
iGMDRD121,1,3,1,#F47245,"MAPKBP1"
iGMDRD121,1,3,1,#E1514B,"MAP2K7"
iGMDRD121,1,2,1,#FAE38C,"YWHAH"
iGMDRD121,1,4,1,#9CD6A4,"ITK"
iGMDRD121,1,7,1,#5E4EA1,"STAG3"
iGMDRD121,1,3,1,#C32F4B,"CDK4"
iGMDRD121,1,2,1,#5E4EA1,"FANCA"
iGMDRD121,1,6,1,#C7E89E,"ITGB8"
iGMDRD121,1,2,1,#4776B4,"MTMR11"
iGMDRD121,1,3,1,#FEC574,"SNX19"
iGMDRD121,1,3,1,#6CC4A4,"CLK4"
iGMDRD121,1,1,1,#FEC574,"SMURF1"
iGMDRD121,1,4,1,#C32F4B,"AKAP6"
iGMDRD121,1,2,1,#C32F4B,"IL21R"
iGMDRD121,1,1,1,#EAF195,"DPP4"
iGMDRD121,1,6,1,#6CC4A4,"PARP1"
iGMDRD121,1,3,1,#F47245,"SRPK2"
iGMDRD121,1,5,1,#5E4EA1,"IDH1"
iGMDRD121,1,3,1,#F47245,"NAV3"
iGMDRD121,1,5,1,#F47245,"NR1H3"
iGMDRD121,1,1,1,#5E4EA1,"TNRC6B"
iGMDRD121,1,2,1,#EAF195,"NIM1K"
iGMDRD121,1,6,1,#4D9DB4,"GDNF"
iGMDRD121,1,3,1,#F47245,"FANCL"
iGMDRD121,1,3,1,#EAF195,"TSC1"
iGMDRD121,1,3,1,#E1514B,"ABCC3"
iGMDRD121,1,5,1,#4D9DB4,"CDKN2A"
iGMDRD121,1,2,1,#E1514B,"PTPRT"
iGMDRD121,1,2,1,#EAF195,"MCM3AP"
iGMDRD121,1,2,1,#C7E89E,"KDM5A"
iGMDRD121,1,2,1,#FEC574,"MAPK11"
iGMDRD121,1,2,1,#4776B4,"ARAF"
iGMDRD121,1,2,1,#EAF195,"ZAP70"
iGMDRD121,1,4,1,#C7E89E,"PINK1"
iGMDRD121,1,3,1,#F47245,"TEC"
iGMDRD121,1,1,1,#C32F4B,"RCBTB2"
iGMDRD121,1,3,1,#6CC4A4,"TFEB"
iGMDRD121,1,3,1,#E1514B,"FANCI"
iGMDRD121,1,2,1,#9CD6A4,"XPC"
iGMDRD121,1,5,1,#C32F4B,"ADK"
iGMDRD121,1,1,1,#EAF195,"PYGB"
iGMDRD121,1,2,1,#F47245,"TRPS1"
