id,order,score,weight,color,label
iGMDRD353,1,1,1,#4D9DB4,"DCLK2"
iGMDRD353,1,1,1,#FAE38C,"IL11RA"
iGMDRD353,1,1,1,#FB9F59,"FBRS"
iGMDRD353,1,2,1,#9CD6A4,"TOX"
iGMDRD353,1,1,1,#4776B4,"CELF3"
iGMDRD353,1,1,1,#6CC4A4,"HEXB"
iGMDRD353,1,2,1,#5E4EA1,"PPP1R3E"
iGMDRD353,1,2,1,#4776B4,"ANXA1"
iGMDRD353,1,1,1,#EAF195,"FAM227A"
iGMDRD353,1,1,1,#4776B4,"PRUNE1"
iGMDRD353,1,1,1,#E1514B,"SACS"
iGMDRD353,1,2,1,#4D9DB4,"SP4"
iGMDRD353,1,1,1,#EAF195,"RAI2"
iGMDRD353,1,2,1,#FB9F59,"CD79A"
iGMDRD353,1,2,1,#E1514B,"HCG2040054"
iGMDRD353,1,2,1,#4776B4,"IFFO2"
iGMDRD353,1,1,1,#E1514B,"RHOF"
iGMDRD353,1,1,1,#F47245,"PPIL2"
iGMDRD353,1,1,1,#9CD6A4,"IGHVII-30-1"
iGMDRD353,1,1,1,#FAE38C,"YBX3"
iGMDRD353,1,2,1,#9E0041,"CASP4"
iGMDRD353,1,1,1,#EAF195,"UCP3"
iGMDRD353,1,1,1,#FEC574,"IMMP2L"
iGMDRD353,1,1,1,#5E4EA1,"CEMIP2"
iGMDRD353,1,2,1,#4776B4,"MSH6"
iGMDRD353,1,1,1,#F47245,"TNK2-AS1"
iGMDRD353,1,1,1,#FAE38C,"RNU1-109P"
iGMDRD353,1,1,1,#C32F4B,"GABRR2"
iGMDRD353,1,1,1,#6CC4A4,"RNF40"
iGMDRD353,1,2,1,#E1514B,"PLAUR"
iGMDRD353,1,1,1,#9E0041,"RPL23AP14"
iGMDRD353,1,2,1,#EAF195,"C14orf132"
iGMDRD353,1,1,1,#EAF195,"INA"
iGMDRD353,1,1,1,#6CC4A4,"AGRN"
iGMDRD353,1,1,1,#EAF195,"GFRA1"
iGMDRD353,1,1,1,#9E0041,"MGAT4B"
iGMDRD353,1,1,1,#4776B4,"SARM1"
iGMDRD353,1,1,1,#E1514B,"DSCAML1"
iGMDRD353,1,2,1,#FEC574,"KCNB2"
iGMDRD353,1,1,1,#EAF195,"TUNAR"
iGMDRD353,1,1,1,#4776B4,"ZNF318"
iGMDRD353,1,1,1,#FEC574,"TXNDC16"
iGMDRD353,1,1,1,#E1514B,"ZFP30"
iGMDRD353,1,2,1,#FB9F59,"BEND5"
iGMDRD353,1,1,1,#4776B4,"PCBP3"
iGMDRD353,1,2,1,#EAF195,"ZXDB"
iGMDRD353,1,1,1,#F47245,"SNORD75"
iGMDRD353,1,2,1,#F47245,"SERPINB1"
iGMDRD353,1,1,1,#FB9F59,"PPP1R16B"
iGMDRD353,1,1,1,#4D9DB4,"SDHAP3"
iGMDRD353,1,1,1,#4776B4,"CTSD"
iGMDRD353,1,1,1,#C32F4B,"PHF20L1"
iGMDRD353,1,1,1,#C7E89E,"LINC00867"
iGMDRD353,1,1,1,#9E0041,"BCDIN3D-AS1"
iGMDRD353,1,1,1,#FB9F59,"MIR3189"
iGMDRD353,1,1,1,#9E0041,"VEGFA"
iGMDRD353,1,1,1,#FEC574,"GNPDA1"
iGMDRD353,1,2,1,#FEC574,"SYNGAP1"
iGMDRD353,1,1,1,#FB9F59,"E4F1"
iGMDRD353,1,1,1,#EAF195,"LINC00950"
iGMDRD353,1,1,1,#4D9DB4,"SASH3"
iGMDRD353,1,1,1,#E1514B,"ST6GAL2"
iGMDRD353,1,1,1,#EAF195,"HNRNPH1P1"
iGMDRD353,1,2,1,#FEC574,"LINC00235"
iGMDRD353,1,2,1,#9CD6A4,"SLC16A5"
iGMDRD353,1,1,1,#4776B4,"RNA5SP392"
iGMDRD353,1,1,1,#6CC4A4,"LRP2BP"
iGMDRD353,1,2,1,#9E0041,"AUTS8"
iGMDRD353,1,1,1,#FAE38C,"NCAPH2"
iGMDRD353,1,1,1,#FAE38C,"RNU5E-10P"
iGMDRD353,1,1,1,#C7E89E,"FOXN3"
iGMDRD353,1,1,1,#FB9F59,"MIR6500"
iGMDRD353,1,2,1,#C7E89E,"CLEC16A"
iGMDRD353,1,1,1,#EAF195,"RGS9BP"
