id,order,score,weight,color,label
iGMDRD154,1,3,1,#C32F4B,"NSC23766"
iGMDRD171,1,1,1,#9CD6A4,"Pemetrexed"
iGMDRD886,1,1,1,#C32F4B,"Compound 1541A"
iGMDRD137,1,3,1,#4776B4,"Indisulam"
iGMDRD74,1,2,1,#C32F4B,"Idarubicin"
iGMDRD322,1,1,1,#6CC4A4,"FK 866"
iGMDRD100,1,3,1,#FEC574,"Zebularine"
iGMDRD158,1,3,1,#9CD6A4,"NSC141540"
iGMDRD375,1,5,1,#EAF195,"GW-405833"
iGMDRD187,1,1,1,#C7E89E,"BRD9876"
iGMDRD872,1,3,1,#FEC574,"BRD7137"
iGMDRD330,1,3,1,#FAE38C,"BRD4132"
iGMDRD152,1,3,1,#6CC4A4,"179324-69-7"
iGMDRD294,1,2,1,#C7E89E,"Batimastat"
iGMDRD202,1,3,1,#F47245,"Curcumin"
iGMDRD177,1,1,1,#6CC4A4,"Teniposide"
iGMDRD121,1,3,1,#9CD6A4,"GMX1778"
iGMDRD286,1,7,1,#9CD6A4,"Nsc 632839"
iGMDRD42,1,2,1,#9E0041,"Vorinostat"
iGMDRD314,1,2,1,#4776B4,"Tanespimycin"
iGMDRD251,1,6,1,#C7E89E,"ML162"
iGMDRD441,1,1,1,#C32F4B,"TW 37"
iGMDRD554,1,1,1,#FAE38C,"CHEMBL1434137"
