id,order,score,weight,color,label
iGMDRD401,1,1,1,#6CC4A4,"Afatinib"
iGMDRD366,1,1,1,#9CD6A4,"PI-103"
iGMDRD96,1,1,1,#FEC574,"S-Trityl-L-cysteine"
iGMDRD431,1,2,1,#4D9DB4,"NU-7441"
iGMDRD199,1,1,1,#FAE38C,"RG108"
iGMDRD611,1,1,1,#9E0041,"KH-CB19"
iGMDRD481,1,1,1,#6CC4A4,"Dactolisib"
iGMDRD95,1,1,1,#9CD6A4,"Isonicotinohydroxamic acid"
iGMDRD845,1,1,1,#C7E89E,"BRD-K09344309"
iGMDRD144,1,1,1,#6CC4A4,"NSC95397"
iGMDRD260,1,1,1,#C7E89E,"FQI-2"
iGMDRD495,1,1,1,#C32F4B,"XL765"
iGMDRD505,1,1,1,#9E0041,"Pevonedistat"
iGMDRD313,1,1,1,#EAF195,"Axitinib"
iGMDRD255,1,1,1,#FB9F59,"SB225002"
