id,order,score,weight,color,label
iGMDRD584,1,1,1,#9CD6A4,"VER 155008"
iGMDRD271,1,3,1,#4D9DB4,"Brefeldin A"
iGMDRD150,1,3,1,#5E4EA1,"RITA"
iGMDRD123,1,3,1,#C7E89E,"Isoevodiamine"
iGMDRD151,1,6,1,#C32F4B,"CHM-1"
iGMDRD546,1,3,1,#FB9F59,"BMS-754807"
iGMDRD506,1,6,1,#5E4EA1,"Fedratinib"
iGMDRD420,1,3,1,#9E0041,"Leucascandrolide A"
iGMDRD144,1,2,1,#C32F4B,"NSC95397"
iGMDRD260,1,1,1,#5E4EA1,"FQI-2"
iGMDRD280,1,5,1,#5E4EA1,"CYTOCHALASIN B"
iGMDRD871,1,4,1,#5E4EA1,"BRD6368"
iGMDRD60,1,6,1,#5E4EA1,"Quinoclamine"
iGMDRD474,1,3,1,#FB9F59,"Avrainvillamide"
iGMDRD435,1,6,1,#FB9F59,"BI-2536"
iGMDRD193,1,3,1,#FB9F59,"Fqi1"
