id,order,score,weight,color,label
iGMDRD103,1,5,1,#9CD6A4,"SN-38"
iGMDRD64,1,4,1,#4776B4,"Parbendazole"
iGMDRD351,1,4,1,#F47245,"GW843682X"
iGMDRD356,1,2,1,#9E0041,"PNU-74654"
iGMDRD82,1,1,1,#FB9F59,"Quiflapon"
iGMDRD123,1,2,1,#4776B4,"Isoevodiamine"
iGMDRD524,1,5,1,#FB9F59,"ISX-9"
iGMDRD494,1,2,1,#6CC4A4,"Neopeltolide"
iGMDRD171,1,6,1,#EAF195,"Pemetrexed"
iGMDRD375,1,1,1,#C7E89E,"GW-405833"
iGMDRD105,1,2,1,#F47245,"Triptolide"
iGMDRD289,1,2,1,#FB9F59,"Parthenolide"
iGMDRD237,1,5,1,#5E4EA1,"ABT-751"
iGMDRD394,1,1,1,#F47245,"BX-795"
iGMDRD466,1,3,1,#C7E89E,"Chaetocin"
iGMDRD1008,1,3,1,#C7E89E,"SR-II-138A"
iGMDRD505,1,3,1,#6CC4A4,"Pevonedistat"
iGMDRD399,1,3,1,#6CC4A4,"Selumetinib"
iGMDRD246,1,2,1,#FEC574,"NPC26"
iGMDRD634,1,2,1,#4D9DB4,"SCHEMBL2608041"
iGMDRD474,1,2,1,#FB9F59,"Avrainvillamide"
iGMDRD802,1,2,1,#FEC574,"4-methylfasudil"
iGMDRD887,1,2,1,#FAE38C,"Compound 23 citrate"
iGMDRD193,1,4,1,#F47245,"Fqi1"
iGMDRD446,1,1,1,#4776B4,"LY 2183240"
iGMDRD137,1,12,1,#E1514B,"Indisulam"
iGMDRD74,1,5,1,#C32F4B,"Idarubicin"
iGMDRD512,1,2,1,#FB9F59,"nutlin 3"
iGMDRD679,1,2,1,#4776B4,"Bistramide A"
iGMDRD57,1,3,1,#FB9F59,"Chloropentafluorobenzene"
iGMDRD152,1,2,1,#FB9F59,"179324-69-7"
iGMDRD562,1,2,1,#9E0041,"Navitoclax"
iGMDRD2,1,2,1,#FAE38C,"PK-11195"
iGMDRD405,1,2,1,#9CD6A4,"PIK-75"
iGMDRD294,1,2,1,#4D9DB4,"Batimastat"
iGMDRD415,1,2,1,#9E0041,"LE-135"
iGMDRD100,1,4,1,#FEC574,"Zebularine"
iGMDRD870,1,2,1,#FB9F59,"BRD63610"
iGMDRD5,1,2,1,#F47245,"Tyrphostin AG 1478"
iGMDRD314,1,2,1,#5E4EA1,"Tanespimycin"
iGMDRD202,1,4,1,#C7E89E,"Curcumin"
iGMDRD280,1,1,1,#E1514B,"CYTOCHALASIN B"
iGMDRD513,1,2,1,#9CD6A4,"BML-259"
iGMDRD60,1,3,1,#FEC574,"Quinoclamine"
iGMDRD425,1,2,1,#E1514B,"ERASTIN"
iGMDRD483,1,1,1,#FB9F59,"SCH-529074"
iGMDRD772,1,2,1,#FAE38C,"BRD4770"
iGMDRD6,1,1,1,#6CC4A4,"AM-580"
iGMDRD316,1,1,1,#9CD6A4,"N9-Isopropyl-olomoucine"
iGMDRD345,1,2,1,#C32F4B,"Compound 10b [PMID: 11504634]"
iGMDRD188,1,5,1,#FEC574,"Piperlongumine"
