id,order,score,weight,color,label
iGMDRD639,1,3,1,#4776B4,"YK 4-279"
iGMDRD260,1,2,1,#F47245,"FQI-2"
iGMDRD202,1,6,1,#E1514B,"Curcumin"
iGMDRD255,1,8,1,#FAE38C,"SB225002"
iGMDRD560,1,1,1,#4D9DB4,"MK-2206"
iGMDRD263,1,3,1,#C32F4B,"AACOCF3"
iGMDRD188,1,6,1,#9CD6A4,"Piperlongumine"
iGMDRD345,1,2,1,#9E0041,"Compound 10b [PMID: 11504634]"
iGMDRD137,1,3,1,#FB9F59,"Indisulam"
iGMDRD512,1,4,1,#FB9F59,"nutlin 3"
iGMDRD433,1,5,1,#5E4EA1,"Lexibulin"
iGMDRD414,1,4,1,#FEC574,"MST-312"
iGMDRD901,1,2,1,#FB9F59,"ELCPK"
iGMDRD872,1,4,1,#4D9DB4,"BRD7137"
iGMDRD152,1,1,1,#F47245,"179324-69-7"
iGMDRD405,1,2,1,#FB9F59,"PIK-75"
iGMDRD151,1,3,1,#E1514B,"CHM-1"
iGMDRD61,1,4,1,#F47245,"Kinetin riboside"
iGMDRD144,1,4,1,#FAE38C,"NSC95397"
iGMDRD286,1,4,1,#FEC574,"Nsc 632839"
iGMDRD505,1,4,1,#C32F4B,"Pevonedistat"
iGMDRD399,1,3,1,#C7E89E,"Selumetinib"
iGMDRD329,1,7,1,#C7E89E,"Merck60"
iGMDRD888,1,2,1,#FB9F59,"Compound 44"
iGMDRD871,1,4,1,#4776B4,"BRD6368"
iGMDRD480,1,2,1,#FB9F59,"KU0060648"
iGMDRD552,1,2,1,#C32F4B,"AZD-1775"
iGMDRD193,1,5,1,#9E0041,"Fqi1"
iGMDRD251,1,5,1,#EAF195,"ML162"
iGMDRD670,1,3,1,#C32F4B,"ML 210"
iGMDRD446,1,3,1,#EAF195,"LY 2183240"
iGMDRD103,1,3,1,#F47245,"SN-38"
iGMDRD351,1,3,1,#EAF195,"GW843682X"
iGMDRD64,1,5,1,#C32F4B,"Parbendazole"
iGMDRD211,1,2,1,#FEC574,"(1S,3R)-RSL3"
iGMDRD297,1,2,1,#FEC574,"Austocystin D"
iGMDRD782,1,5,1,#4776B4,"DC-45-A2"
iGMDRD150,1,3,1,#C7E89E,"RITA"
iGMDRD138,1,4,1,#C7E89E,"PX 12"
iGMDRD387,1,2,1,#6CC4A4,"CHIR-99021"
iGMDRD123,1,4,1,#FEC574,"Isoevodiamine"
iGMDRD705,1,3,1,#F47245,"Nakiterpiosin"
iGMDRD187,1,2,1,#E1514B,"BRD9876"
iGMDRD231,1,4,1,#4776B4,"Importazole"
iGMDRD237,1,5,1,#FAE38C,"ABT-751"
iGMDRD506,1,2,1,#9CD6A4,"Fedratinib"
