id,order,score,weight,color,label
iGMDRD474,1,2,1,#9E0041,"Avrainvillamide"
iGMDRD871,1,2,1,#FB9F59,"BRD6368"
iGMDRD577,1,3,1,#4776B4,"BIX01294"
iGMDRD286,1,1,1,#E1514B,"Nsc 632839"
iGMDRD369,1,2,1,#F47245,"TGX-115"
iGMDRD888,1,2,1,#9CD6A4,"Compound 44"
iGMDRD329,1,1,1,#C7E89E,"Merck60"
iGMDRD105,1,2,1,#E1514B,"Triptolide"
iGMDRD268,1,1,1,#FB9F59,"Cerulenin"
iGMDRD330,1,3,1,#FB9F59,"BRD4132"
iGMDRD231,1,2,1,#E1514B,"Importazole"
iGMDRD562,1,3,1,#5E4EA1,"Navitoclax"
iGMDRD289,1,2,1,#E1514B,"Parthenolide"
iGMDRD23,1,3,1,#FEC574,"Gossypol"
iGMDRD420,1,2,1,#4D9DB4,"Leucascandrolide A"
iGMDRD79,1,2,1,#4D9DB4,"Gemcitabine"
iGMDRD100,1,1,1,#E1514B,"Zebularine"
iGMDRD870,1,2,1,#FB9F59,"BRD63610"
iGMDRD52,1,2,1,#FEC574,"Rotenone"
iGMDRD271,1,2,1,#5E4EA1,"Brefeldin A"
iGMDRD248,1,5,1,#EAF195,"BRD4354"
iGMDRD414,1,2,1,#FEC574,"MST-312"
iGMDRD889,1,1,1,#E1514B,"Compound 7d-cis"
iGMDRD524,1,2,1,#4776B4,"ISX-9"
iGMDRD267,1,3,1,#C7E89E,"Oligomycin A"
iGMDRD494,1,2,1,#C32F4B,"Neopeltolide"
iGMDRD945,1,3,1,#9E0041,"ML214"
