id,order,score,weight,color,label
iGMDRD103,1,6,1,#5E4EA1,"SN-38"
iGMDRD138,1,3,1,#FB9F59,"PX 12"
iGMDRD782,1,1,1,#5E4EA1,"DC-45-A2"
iGMDRD297,1,1,1,#EAF195,"Austocystin D"
iGMDRD414,1,4,1,#EAF195,"MST-312"
iGMDRD562,1,1,1,#C32F4B,"Navitoclax"
iGMDRD152,1,2,1,#4D9DB4,"179324-69-7"
iGMDRD366,1,13,1,#C32F4B,"PI-103"
iGMDRD506,1,6,1,#E1514B,"Fedratinib"
iGMDRD286,1,7,1,#EAF195,"Nsc 632839"
iGMDRD144,1,4,1,#FB9F59,"NSC95397"
iGMDRD255,1,6,1,#9CD6A4,"SB225002"
iGMDRD280,1,2,1,#F47245,"CYTOCHALASIN B"
iGMDRD434,1,5,1,#C7E89E,"BMS-536924"
iGMDRD887,1,1,1,#9E0041,"Compound 23 citrate"
iGMDRD116,1,3,1,#E1514B,"CD437"
iGMDRD263,1,1,1,#6CC4A4,"AACOCF3"
iGMDRD560,1,3,1,#E1514B,"MK-2206"
iGMDRD446,1,1,1,#C7E89E,"LY 2183240"
iGMDRD219,1,1,1,#C7E89E,"Bax channel blocker"
iGMDRD251,1,3,1,#5E4EA1,"ML162"
iGMDRD188,1,4,1,#C32F4B,"Piperlongumine"
