id,order,score,weight,color,label
iGMDRD193,1,3,1,#FB9F59,"Fqi1"
iGMDRD446,1,4,1,#E1514B,"LY 2183240"
iGMDRD772,1,3,1,#4D9DB4,"BRD4770"
iGMDRD6,1,6,1,#9CD6A4,"AM-580"
iGMDRD474,1,3,1,#FB9F59,"Avrainvillamide"
iGMDRD871,1,3,1,#9E0041,"BRD6368"
iGMDRD60,1,9,1,#9CD6A4,"Quinoclamine"
iGMDRD781,1,3,1,#FB9F59,"Sirolimus"
iGMDRD888,1,3,1,#EAF195,"Compound 44"
iGMDRD639,1,3,1,#EAF195,"YK 4-279"
iGMDRD237,1,1,1,#5E4EA1,"ABT-751"
iGMDRD599,1,3,1,#4D9DB4,"Salermide"
iGMDRD318,1,6,1,#E1514B,"PAC-1"
iGMDRD82,1,4,1,#FB9F59,"Quiflapon"
iGMDRD64,1,3,1,#9E0041,"Parbendazole"
iGMDRD782,1,3,1,#6CC4A4,"DC-45-A2"
