id,order,score,weight,color,label
iGMDRD64,1,2,1,#C7E89E,"Parbendazole"
iGMDRD211,1,4,1,#9E0041,"(1S,3R)-RSL3"
iGMDRD356,1,2,1,#4776B4,"PNU-74654"
iGMDRD138,1,2,1,#C7E89E,"PX 12"
iGMDRD150,1,3,1,#C32F4B,"RITA"
iGMDRD387,1,2,1,#C7E89E,"CHIR-99021"
iGMDRD154,1,2,1,#F47245,"NSC23766"
iGMDRD123,1,2,1,#4776B4,"Isoevodiamine"
iGMDRD451,1,3,1,#E1514B,"Serdemetan"
iGMDRD353,1,1,1,#4776B4,"PD0325901"
iGMDRD171,1,2,1,#C7E89E,"Pemetrexed"
iGMDRD270,1,1,1,#FAE38C,"Ciclosporin"
iGMDRD187,1,1,1,#C7E89E,"BRD9876"
iGMDRD5,1,5,1,#EAF195,"Tyrphostin AG 1478"
iGMDRD100,1,2,1,#4D9DB4,"Zebularine"
iGMDRD286,1,2,1,#FEC574,"Nsc 632839"
iGMDRD634,1,2,1,#C32F4B,"SCHEMBL2608041"
iGMDRD513,1,1,1,#4D9DB4,"BML-259"
iGMDRD329,1,1,1,#FAE38C,"Merck60"
iGMDRD341,1,5,1,#FEC574,"Triacsin c"
iGMDRD345,1,2,1,#9E0041,"Compound 10b [PMID: 11504634]"
iGMDRD188,1,4,1,#5E4EA1,"Piperlongumine"
iGMDRD670,1,4,1,#4776B4,"ML 210"
iGMDRD85,1,1,1,#9E0041,"Ursolic acid"
iGMDRD446,1,3,1,#EAF195,"LY 2183240"
