id,order,score,weight,color,label
iGMDRD781,1,5,1,#FAE38C,"Sirolimus"
iGMDRD577,1,1,1,#4776B4,"BIX01294"
iGMDRD772,1,1,1,#9CD6A4,"BRD4770"
iGMDRD188,1,2,1,#E1514B,"Piperlongumine"
iGMDRD286,1,8,1,#FB9F59,"Nsc 632839"
iGMDRD369,1,2,1,#4776B4,"TGX-115"
iGMDRD61,1,2,1,#5E4EA1,"Kinetin riboside"
iGMDRD144,1,2,1,#FEC574,"NSC95397"
iGMDRD121,1,2,1,#C7E89E,"GMX1778"
iGMDRD329,1,3,1,#F47245,"Merck60"
iGMDRD634,1,3,1,#4D9DB4,"SCHEMBL2608041"
iGMDRD105,1,2,1,#9E0041,"Triptolide"
iGMDRD562,1,3,1,#6CC4A4,"Navitoclax"
iGMDRD152,1,1,1,#FEC574,"179324-69-7"
iGMDRD367,1,3,1,#C7E89E,"Ro 28-1675"
iGMDRD100,1,1,1,#9CD6A4,"Zebularine"
iGMDRD885,1,3,1,#6CC4A4,"Compound 110"
iGMDRD398,1,2,1,#E1514B,"Sepantronium"
iGMDRD579,1,3,1,#6CC4A4,"PF750"
iGMDRD137,1,3,1,#4D9DB4,"Indisulam"
iGMDRD300,1,5,1,#5E4EA1,"Tozasertib"
iGMDRD126,1,3,1,#4D9DB4,"Tipifarnib"
iGMDRD512,1,4,1,#FEC574,"nutlin 3"
iGMDRD147,1,1,1,#4776B4,"Prima-1"
iGMDRD154,1,2,1,#E1514B,"NSC23766"
iGMDRD210,1,1,1,#C7E89E,"AC55649"
iGMDRD945,1,2,1,#FB9F59,"ML214"
