id,order,score,weight,color,label
iGMDRD211,1,3,1,#FEC574,"(1S,3R)-RSL3"
iGMDRD300,1,2,1,#4776B4,"Tozasertib"
iGMDRD74,1,3,1,#FEC574,"Idarubicin"
iGMDRD126,1,2,1,#FAE38C,"Tipifarnib"
iGMDRD271,1,6,1,#C32F4B,"Brefeldin A"
iGMDRD138,1,2,1,#C7E89E,"PX 12"
iGMDRD248,1,1,1,#9E0041,"BRD4354"
iGMDRD451,1,2,1,#C32F4B,"Serdemetan"
iGMDRD154,1,4,1,#EAF195,"NSC23766"
iGMDRD494,1,2,1,#FB9F59,"Neopeltolide"
iGMDRD158,1,4,1,#FEC574,"NSC141540"
iGMDRD405,1,3,1,#FB9F59,"PIK-75"
iGMDRD367,1,2,1,#4776B4,"Ro 28-1675"
iGMDRD546,1,4,1,#E1514B,"BMS-754807"
iGMDRD506,1,2,1,#FEC574,"Fedratinib"
iGMDRD79,1,1,1,#FB9F59,"Gemcitabine"
iGMDRD398,1,3,1,#FB9F59,"Sepantronium"
iGMDRD314,1,1,1,#9E0041,"Tanespimycin"
iGMDRD505,1,1,1,#C7E89E,"Pevonedistat"
iGMDRD177,1,4,1,#6CC4A4,"Teniposide"
iGMDRD329,1,2,1,#EAF195,"Merck60"
iGMDRD634,1,3,1,#4776B4,"SCHEMBL2608041"
iGMDRD474,1,2,1,#E1514B,"Avrainvillamide"
iGMDRD434,1,3,1,#4D9DB4,"BMS-536924"
iGMDRD802,1,4,1,#5E4EA1,"4-methylfasudil"
iGMDRD781,1,1,1,#9CD6A4,"Sirolimus"
iGMDRD887,1,2,1,#9CD6A4,"Compound 23 citrate"
iGMDRD670,1,4,1,#FAE38C,"ML 210"
