id,order,score,weight,color,label
iGMDRD60,1,2,1,#5E4EA1,"Quinoclamine"
iGMDRD221,1,1,1,#4D9DB4,"Tamoxifen"
iGMDRD341,1,7,1,#FAE38C,"Triacsin c"
iGMDRD159,1,3,1,#E1514B,"3-Chloro-L-alanine"
iGMDRD883,1,4,1,#FEC574,"CIL55A"
iGMDRD772,1,3,1,#4D9DB4,"BRD4770"
iGMDRD532,1,2,1,#E1514B,"Olaparib"
iGMDRD314,1,2,1,#4D9DB4,"Tanespimycin"
iGMDRD424,1,6,1,#9E0041,"Tamatinib"
iGMDRD207,1,2,1,#4D9DB4,"Capsaicin"
iGMDRD57,1,2,1,#C7E89E,"Chloropentafluorobenzene"
iGMDRD872,1,2,1,#C32F4B,"BRD7137"
iGMDRD579,1,2,1,#FB9F59,"PF750"
iGMDRD74,1,3,1,#E1514B,"Idarubicin"
iGMDRD137,1,3,1,#C32F4B,"Indisulam"
iGMDRD201,1,1,1,#EAF195,"SKI II"
iGMDRD512,1,2,1,#EAF195,"nutlin 3"
iGMDRD679,1,1,1,#5E4EA1,"Bistramide A"
iGMDRD451,1,3,1,#9CD6A4,"Serdemetan"
iGMDRD427,1,2,1,#C7E89E,"ABT737"
iGMDRD353,1,1,1,#C7E89E,"PD0325901"
iGMDRD607,1,1,1,#FB9F59,"Ubistatin B"
iGMDRD210,1,3,1,#FEC574,"AC55649"
iGMDRD577,1,2,1,#9E0041,"BIX01294"
iGMDRD116,1,3,1,#9E0041,"CD437"
iGMDRD193,1,1,1,#FAE38C,"Fqi1"
iGMDRD446,1,1,1,#E1514B,"LY 2183240"
iGMDRD85,1,2,1,#6CC4A4,"Ursolic acid"
iGMDRD61,1,3,1,#4D9DB4,"Kinetin riboside"
iGMDRD329,1,2,1,#C32F4B,"Merck60"
iGMDRD132,1,6,1,#E1514B,"(-)-gallocatechin-3-O-gallate"
iGMDRD367,1,2,1,#9E0041,"Ro 28-1675"
iGMDRD77,1,4,1,#EAF195,"Itraconazole"
iGMDRD662,1,6,1,#FB9F59,"JQ-1"
iGMDRD546,1,8,1,#C7E89E,"BMS-754807"
iGMDRD394,1,5,1,#5E4EA1,"BX-795"
iGMDRD506,1,4,1,#4776B4,"Fedratinib"
iGMDRD79,1,3,1,#FEC574,"Gemcitabine"
iGMDRD229,1,1,1,#9E0041,"B02"
iGMDRD64,1,2,1,#C7E89E,"Parbendazole"
iGMDRD126,1,3,1,#EAF195,"Tipifarnib"
iGMDRD297,1,1,1,#4D9DB4,"Austocystin D"
iGMDRD782,1,2,1,#FB9F59,"DC-45-A2"
iGMDRD271,1,2,1,#4D9DB4,"Brefeldin A"
iGMDRD886,1,3,1,#FB9F59,"Compound 1541A"
iGMDRD494,1,2,1,#5E4EA1,"Neopeltolide"
