id,order,score,weight,color,label
iGMDRD599,1,1,1,#C7E89E,"Salermide"
iGMDRD289,1,5,1,#C7E89E,"Parthenolide"
iGMDRD79,1,3,1,#F47245,"Gemcitabine"
iGMDRD64,1,2,1,#EAF195,"Parbendazole"
iGMDRD138,1,4,1,#6CC4A4,"PX 12"
iGMDRD356,1,1,1,#4776B4,"PNU-74654"
iGMDRD698,1,2,1,#9E0041,"Neratinib"
iGMDRD123,1,5,1,#6CC4A4,"Isoevodiamine"
iGMDRD886,1,2,1,#C7E89E,"Compound 1541A"
iGMDRD945,1,3,1,#9CD6A4,"ML214"
iGMDRD193,1,3,1,#C7E89E,"Fqi1"
iGMDRD446,1,3,1,#E1514B,"LY 2183240"
iGMDRD85,1,1,1,#4776B4,"Ursolic acid"
iGMDRD61,1,1,1,#C7E89E,"Kinetin riboside"
iGMDRD466,1,2,1,#FB9F59,"Chaetocin"
iGMDRD399,1,2,1,#FEC574,"Selumetinib"
iGMDRD1008,1,2,1,#5E4EA1,"SR-II-138A"
iGMDRD246,1,3,1,#FEC574,"NPC26"
iGMDRD84,1,3,1,#6CC4A4,"Lovastatin acid"
iGMDRD57,1,2,1,#C32F4B,"Chloropentafluorobenzene"
iGMDRD151,1,2,1,#4776B4,"CHM-1"
iGMDRD100,1,4,1,#4776B4,"Zebularine"
iGMDRD5,1,2,1,#E1514B,"Tyrphostin AG 1478"
iGMDRD398,1,2,1,#EAF195,"Sepantronium"
iGMDRD300,1,3,1,#F47245,"Tozasertib"
iGMDRD74,1,2,1,#F47245,"Idarubicin"
iGMDRD322,1,5,1,#EAF195,"FK 866"
iGMDRD451,1,2,1,#9E0041,"Serdemetan"
iGMDRD60,1,2,1,#FB9F59,"Quinoclamine"
iGMDRD263,1,1,1,#EAF195,"AACOCF3"
iGMDRD188,1,3,1,#FB9F59,"Piperlongumine"
iGMDRD202,1,3,1,#5E4EA1,"Curcumin"
iGMDRD280,1,2,1,#4D9DB4,"CYTOCHALASIN B"
iGMDRD121,1,5,1,#FB9F59,"GMX1778"
iGMDRD260,1,1,1,#EAF195,"FQI-2"
