id,order,score,weight,color,label
iGMDRD267,1,1,1,#E1514B,"Oligomycin A"
iGMDRD524,1,3,1,#C7E89E,"ISX-9"
iGMDRD190,1,1,1,#E1514B,"Nilotinib"
iGMDRD698,1,4,1,#9CD6A4,"Neratinib"
iGMDRD387,1,1,1,#9CD6A4,"CHIR-99021"
iGMDRD148,1,1,1,#5E4EA1,"Pifithrin-mu"
iGMDRD990,1,1,1,#FEC574,"PL.DI"
iGMDRD584,1,3,1,#F47245,"VER 155008"
iGMDRD506,1,6,1,#4776B4,"Fedratinib"
iGMDRD546,1,4,1,#E1514B,"BMS-754807"
iGMDRD23,1,3,1,#9CD6A4,"Gossypol"
iGMDRD662,1,3,1,#9E0041,"JQ-1"
iGMDRD608,1,2,1,#9E0041,"Refametinib"
iGMDRD289,1,3,1,#9E0041,"Parthenolide"
iGMDRD366,1,1,1,#EAF195,"PI-103"
iGMDRD852,1,1,1,#6CC4A4,"BRD-K35604418"
iGMDRD157,1,1,1,#4776B4,"Ouabain"
iGMDRD329,1,1,1,#F47245,"Merck60"
iGMDRD700,1,2,1,#EAF195,"AUY922"
iGMDRD717,1,1,1,#4D9DB4,"COL-3"
iGMDRD327,1,1,1,#4776B4,"LBH-589"
iGMDRD472,1,1,1,#FEC574,"PF-562271"
iGMDRD251,1,6,1,#4D9DB4,"ML162"
iGMDRD552,1,6,1,#9CD6A4,"AZD-1775"
iGMDRD1,1,1,1,#C7E89E,"Nicotin-Amide"
iGMDRD467,1,1,1,#FEC574,"Motesanib"
iGMDRD41,1,1,1,#9CD6A4,"Imatinib"
iGMDRD435,1,1,1,#FAE38C,"BI-2536"
iGMDRD293,1,1,1,#4776B4,"Bleomycin"
iGMDRD871,1,3,1,#C32F4B,"BRD6368"
iGMDRD134,1,3,1,#FAE38C,"Sorafenib"
iGMDRD646,1,1,1,#E1514B,"PHA-793887"
iGMDRD154,1,3,1,#F47245,"NSC23766"
iGMDRD548,1,1,1,#C32F4B,"Marinopyrrole A"
iGMDRD512,1,1,1,#6CC4A4,"nutlin 3"
iGMDRD528,1,1,1,#EAF195,"rigosertib"
iGMDRD444,1,1,1,#EAF195,"Tivantinib"
iGMDRD697,1,1,1,#FEC574,"Methylstat"
iGMDRD5,1,3,1,#4D9DB4,"Tyrphostin AG 1478"
iGMDRD112,1,1,1,#5E4EA1,"Methotrexate"
iGMDRD244,1,1,1,#6CC4A4,"ML311"
