id,order,score,weight,color,label
iGMDRD148,1,2,1,#FB9F59,"Pifithrin-mu"
iGMDRD137,1,2,1,#4D9DB4,"Indisulam"
iGMDRD322,1,3,1,#6CC4A4,"FK 866"
iGMDRD690,1,1,1,#FEC574,"PRIMA-1MET"
iGMDRD387,1,1,1,#4776B4,"CHIR-99021"
iGMDRD427,1,2,1,#F47245,"ABT737"
iGMDRD123,1,3,1,#4D9DB4,"Isoevodiamine"
iGMDRD414,1,3,1,#5E4EA1,"MST-312"
iGMDRD945,1,3,1,#5E4EA1,"ML214"
iGMDRD524,1,3,1,#FAE38C,"ISX-9"
iGMDRD171,1,3,1,#FB9F59,"Pemetrexed"
iGMDRD289,1,6,1,#6CC4A4,"Parthenolide"
iGMDRD294,1,6,1,#4D9DB4,"Batimastat"
iGMDRD872,1,2,1,#EAF195,"BRD7137"
iGMDRD662,1,3,1,#FB9F59,"JQ-1"
iGMDRD77,1,2,1,#9E0041,"Itraconazole"
iGMDRD546,1,3,1,#F47245,"BMS-754807"
iGMDRD870,1,1,1,#C7E89E,"BRD63610"
iGMDRD885,1,2,1,#9E0041,"Compound 110"
iGMDRD5,1,3,1,#9CD6A4,"Tyrphostin AG 1478"
iGMDRD42,1,3,1,#C32F4B,"Vorinostat"
iGMDRD399,1,3,1,#FEC574,"Selumetinib"
iGMDRD466,1,1,1,#6CC4A4,"Chaetocin"
iGMDRD634,1,1,1,#C32F4B,"SCHEMBL2608041"
iGMDRD329,1,3,1,#5E4EA1,"Merck60"
iGMDRD425,1,3,1,#9E0041,"ERASTIN"
iGMDRD345,1,3,1,#5E4EA1,"Compound 10b [PMID: 11504634]"
iGMDRD446,1,3,1,#9E0041,"LY 2183240"
iGMDRD483,1,9,1,#FEC574,"SCH-529074"
iGMDRD85,1,3,1,#C7E89E,"Ursolic acid"
