id,order,score,weight,color,label
iGMDRD681,1,1,1,#FAE38C,"SB-743921"
iGMDRD173,1,1,1,#9CD6A4,"Epothilone B"
iGMDRD431,1,1,1,#C7E89E,"NU-7441"
iGMDRD560,1,1,1,#4D9DB4,"MK-2206"
iGMDRD354,1,1,1,#FB9F59,"Midostaurin"
iGMDRD654,1,1,1,#FEC574,"SL 0101-1"
iGMDRD117,1,1,1,#C32F4B,"Docetaxel"
iGMDRD639,1,1,1,#C32F4B,"YK 4-279"
iGMDRD42,1,1,1,#FAE38C,"Vorinostat"
iGMDRD324,1,1,1,#9CD6A4,"CI-1040"
iGMDRD561,1,1,1,#F47245,"ABT-263"
iGMDRD946,1,1,1,#FAE38C,"ML320"
iGMDRD176,1,1,1,#C32F4B,"Decitabine"
iGMDRD401,1,1,1,#C32F4B,"Afatinib"
iGMDRD112,1,1,1,#4776B4,"Methotrexate"
iGMDRD381,1,1,1,#EAF195,"Rucaparib"
iGMDRD489,1,1,1,#FAE38C,"GSK-461364"
iGMDRD659,1,1,1,#5E4EA1,"Avagacestat (BMS-708163)"
iGMDRD450,1,1,1,#6CC4A4,"JNJ-26854165"
iGMDRD66,1,1,1,#9CD6A4,"Doxorubicin"
iGMDRD609,1,1,1,#9CD6A4,"BRD-K66453893"
iGMDRD396,1,1,1,#C32F4B,"AS601245"
iGMDRD564,1,1,1,#C7E89E,"GSK-650394"
iGMDRD1036,1,1,1,#FB9F59,"X17AAG"
iGMDRD18,1,1,1,#E1514B,"Cyclophosphamide"
iGMDRD594,1,1,1,#FB9F59,"AZD-8055"
iGMDRD519,1,1,1,#EAF195,"GDC-0941"
iGMDRD472,1,1,1,#FB9F59,"PF-562271"
iGMDRD402,1,1,1,#E1514B,"AKT Inhibitor VIII"
iGMDRD20,1,1,1,#EAF195,"Embelin"
iGMDRD552,1,1,1,#9CD6A4,"AZD-1775"
iGMDRD12,1,1,1,#F47245,"Bicalutamide"
iGMDRD125,1,1,1,#FB9F59,"BIRB-796"
iGMDRD700,1,1,1,#EAF195,"AUY922"
iGMDRD291,1,1,1,#9CD6A4,"AC1NS4S0"
iGMDRD399,1,1,1,#6CC4A4,"Selumetinib"
iGMDRD608,1,1,1,#C7E89E,"Refametinib"
iGMDRD352,1,1,1,#5E4EA1,"PD-0325901"
iGMDRD779,1,1,1,#FEC574,"PRL-3 Inhibitor I"
iGMDRD79,1,1,1,#4776B4,"Gemcitabine"
iGMDRD462,1,1,1,#C7E89E,"OSI-906 (Linsitinib)"
iGMDRD421,1,1,1,#6CC4A4,"AZD7762"
iGMDRD546,1,1,1,#6CC4A4,"BMS-754807"
iGMDRD131,1,1,1,#5E4EA1,"Erlotinib"
iGMDRD87,1,2,1,#9E0041,"Epigallocatechin-3-monogallate"
iGMDRD602,1,1,1,#C32F4B,"Foretinib"
iGMDRD382,1,1,1,#E1514B,"CEP-701"
