id,order,score,weight,color,label
iGMDRD144,1,7,1,#C7E89E,"NSC95397"
iGMDRD639,1,1,1,#6CC4A4,"YK 4-279"
iGMDRD286,1,4,1,#FB9F59,"Nsc 632839"
iGMDRD260,1,1,1,#5E4EA1,"FQI-2"
iGMDRD505,1,2,1,#9CD6A4,"Pevonedistat"
iGMDRD399,1,2,1,#F47245,"Selumetinib"
iGMDRD202,1,4,1,#4D9DB4,"Curcumin"
iGMDRD255,1,3,1,#EAF195,"SB225002"
iGMDRD60,1,5,1,#EAF195,"Quinoclamine"
iGMDRD193,1,2,1,#9CD6A4,"Fqi1"
iGMDRD188,1,2,1,#4D9DB4,"Piperlongumine"
iGMDRD446,1,4,1,#4776B4,"LY 2183240"
iGMDRD351,1,4,1,#4D9DB4,"GW843682X"
iGMDRD137,1,2,1,#9E0041,"Indisulam"
iGMDRD148,1,2,1,#FB9F59,"Pifithrin-mu"
iGMDRD387,1,2,1,#6CC4A4,"CHIR-99021"
iGMDRD901,1,2,1,#4D9DB4,"ELCPK"
iGMDRD886,1,2,1,#E1514B,"Compound 1541A"
iGMDRD889,1,2,1,#6CC4A4,"Compound 7d-cis"
iGMDRD705,1,2,1,#4D9DB4,"Nakiterpiosin"
iGMDRD151,1,2,1,#5E4EA1,"CHM-1"
iGMDRD5,1,2,1,#9CD6A4,"Tyrphostin AG 1478"
