id,order,score,weight,color,label
iGMDRD57,1,2,1,#E1514B,"Chloropentafluorobenzene"
iGMDRD152,1,3,1,#9CD6A4,"179324-69-7"
iGMDRD872,1,3,1,#4D9DB4,"BRD7137"
iGMDRD562,1,2,1,#FEC574,"Navitoclax"
iGMDRD801,1,3,1,#5E4EA1,"2,4-dideoxy-DC-45-A2"
iGMDRD213,1,3,1,#EAF195,"SMR000068650"
iGMDRD300,1,3,1,#F47245,"Tozasertib"
iGMDRD247,1,4,1,#FEC574,"Blebbistatin"
iGMDRD512,1,3,1,#4D9DB4,"nutlin 3"
iGMDRD427,1,2,1,#FAE38C,"ABT737"
iGMDRD226,1,2,1,#E1514B,"ML006"
iGMDRD147,1,1,1,#C7E89E,"Prima-1"
iGMDRD607,1,2,1,#9CD6A4,"Ubistatin B"
iGMDRD380,1,3,1,#F47245,"Pifithrin-alpha"
iGMDRD60,1,3,1,#4D9DB4,"Quinoclamine"
iGMDRD425,1,1,1,#FB9F59,"ERASTIN"
iGMDRD560,1,2,1,#9CD6A4,"MK-2206"
iGMDRD772,1,3,1,#EAF195,"BRD4770"
iGMDRD219,1,4,1,#9CD6A4,"Bax channel blocker"
iGMDRD188,1,3,1,#E1514B,"Piperlongumine"
iGMDRD71,1,3,1,#F47245,"Sparfosic acid"
iGMDRD268,1,3,1,#F47245,"Cerulenin"
iGMDRD231,1,3,1,#FEC574,"Importazole"
iGMDRD367,1,2,1,#4776B4,"Ro 28-1675"
iGMDRD23,1,3,1,#9E0041,"Gossypol"
iGMDRD506,1,5,1,#C32F4B,"Fedratinib"
iGMDRD52,1,2,1,#C7E89E,"Rotenone"
iGMDRD690,1,6,1,#4D9DB4,"PRIMA-1MET"
iGMDRD318,1,5,1,#E1514B,"PAC-1"
iGMDRD441,1,3,1,#4D9DB4,"TW 37"
iGMDRD474,1,3,1,#FEC574,"Avrainvillamide"
iGMDRD802,1,3,1,#5E4EA1,"4-methylfasudil"
iGMDRD446,1,3,1,#9E0041,"LY 2183240"
iGMDRD85,1,3,1,#9E0041,"Ursolic acid"
iGMDRD466,1,2,1,#C7E89E,"Chaetocin"
iGMDRD246,1,2,1,#FAE38C,"NPC26"
iGMDRD399,1,1,1,#FEC574,"Selumetinib"
iGMDRD329,1,3,1,#E1514B,"Merck60"
