id,order,score,weight,color,label
iGMDRD505,1,3,1,#C7E89E,"Pevonedistat"
iGMDRD246,1,5,1,#E1514B,"NPC26"
iGMDRD466,1,4,1,#6CC4A4,"Chaetocin"
iGMDRD634,1,3,1,#FEC574,"SCHEMBL2608041"
iGMDRD84,1,3,1,#4776B4,"Lovastatin acid"
iGMDRD61,1,4,1,#5E4EA1,"Kinetin riboside"
iGMDRD446,1,1,1,#6CC4A4,"LY 2183240"
iGMDRD85,1,4,1,#F47245,"Ursolic acid"
iGMDRD871,1,5,1,#E1514B,"BRD6368"
iGMDRD802,1,2,1,#6CC4A4,"4-methylfasudil"
iGMDRD474,1,2,1,#FB9F59,"Avrainvillamide"
iGMDRD435,1,3,1,#C7E89E,"BI-2536"
iGMDRD116,1,2,1,#FAE38C,"CD437"
iGMDRD887,1,2,1,#FAE38C,"Compound 23 citrate"
iGMDRD318,1,5,1,#5E4EA1,"PAC-1"
iGMDRD123,1,2,1,#9CD6A4,"Isoevodiamine"
iGMDRD945,1,5,1,#9CD6A4,"ML214"
iGMDRD171,1,3,1,#E1514B,"Pemetrexed"
iGMDRD886,1,1,1,#9CD6A4,"Compound 1541A"
iGMDRD889,1,2,1,#F47245,"Compound 7d-cis"
iGMDRD103,1,2,1,#FEC574,"SN-38"
iGMDRD351,1,2,1,#9E0041,"GW843682X"
iGMDRD64,1,2,1,#EAF195,"Parbendazole"
iGMDRD126,1,5,1,#C7E89E,"Tipifarnib"
iGMDRD211,1,1,1,#FB9F59,"(1S,3R)-RSL3"
iGMDRD356,1,3,1,#FAE38C,"PNU-74654"
iGMDRD138,1,5,1,#4776B4,"PX 12"
iGMDRD150,1,3,1,#E1514B,"RITA"
iGMDRD662,1,2,1,#FEC574,"JQ-1"
iGMDRD23,1,4,1,#5E4EA1,"Gossypol"
iGMDRD394,1,3,1,#F47245,"BX-795"
iGMDRD79,1,4,1,#E1514B,"Gemcitabine"
iGMDRD105,1,2,1,#C32F4B,"Triptolide"
iGMDRD289,1,8,1,#5E4EA1,"Parthenolide"
iGMDRD599,1,5,1,#F47245,"Salermide"
iGMDRD187,1,4,1,#6CC4A4,"BRD9876"
iGMDRD424,1,2,1,#FB9F59,"Tamatinib"
iGMDRD121,1,6,1,#EAF195,"GMX1778"
iGMDRD883,1,1,1,#4776B4,"CIL55A"
iGMDRD263,1,2,1,#FAE38C,"AACOCF3"
iGMDRD188,1,5,1,#FAE38C,"Piperlongumine"
iGMDRD483,1,3,1,#4D9DB4,"SCH-529074"
iGMDRD772,1,2,1,#9CD6A4,"BRD4770"
iGMDRD60,1,2,1,#5E4EA1,"Quinoclamine"
iGMDRD434,1,3,1,#FB9F59,"BMS-536924"
iGMDRD427,1,5,1,#FEC574,"ABT737"
iGMDRD451,1,2,1,#9CD6A4,"Serdemetan"
iGMDRD300,1,2,1,#FEC574,"Tozasertib"
iGMDRD74,1,1,1,#9CD6A4,"Idarubicin"
iGMDRD499,1,3,1,#9E0041,"PDMP"
iGMDRD137,1,6,1,#9E0041,"Indisulam"
iGMDRD679,1,3,1,#FEC574,"Bistramide A"
iGMDRD322,1,5,1,#9E0041,"FK 866"
iGMDRD522,1,1,1,#FB9F59,"ML-030"
iGMDRD398,1,2,1,#5E4EA1,"Sepantronium"
iGMDRD100,1,3,1,#6CC4A4,"Zebularine"
iGMDRD57,1,3,1,#4776B4,"Chloropentafluorobenzene"
iGMDRD801,1,2,1,#9CD6A4,"2,4-dideoxy-DC-45-A2"
iGMDRD562,1,6,1,#EAF195,"Navitoclax"
iGMDRD405,1,3,1,#C32F4B,"PIK-75"
iGMDRD872,1,5,1,#6CC4A4,"BRD7137"
