id,order,score,weight,color,label
iGMDRD705,1,6,1,#5E4EA1,"Nakiterpiosin"
iGMDRD367,1,2,1,#EAF195,"Ro 28-1675"
iGMDRD394,1,5,1,#FB9F59,"BX-795"
iGMDRD77,1,6,1,#C7E89E,"Itraconazole"
iGMDRD523,1,4,1,#FB9F59,"Cyanoquinoline, 11"
iGMDRD52,1,4,1,#9CD6A4,"Rotenone"
iGMDRD138,1,3,1,#4776B4,"PX 12"
iGMDRD351,1,3,1,#FEC574,"GW843682X"
iGMDRD126,1,1,1,#4D9DB4,"Tipifarnib"
iGMDRD103,1,3,1,#6CC4A4,"SN-38"
iGMDRD64,1,4,1,#4776B4,"Parbendazole"
iGMDRD945,1,1,1,#4776B4,"ML214"
iGMDRD886,1,1,1,#9E0041,"Compound 1541A"
iGMDRD494,1,4,1,#9CD6A4,"Neopeltolide"
iGMDRD123,1,3,1,#C32F4B,"Isoevodiamine"
iGMDRD781,1,1,1,#4776B4,"Sirolimus"
iGMDRD630,1,2,1,#EAF195,"ML203"
iGMDRD446,1,4,1,#C7E89E,"LY 2183240"
iGMDRD193,1,7,1,#5E4EA1,"Fqi1"
iGMDRD61,1,2,1,#4776B4,"Kinetin riboside"
iGMDRD634,1,1,1,#E1514B,"SCHEMBL2608041"
iGMDRD399,1,2,1,#C7E89E,"Selumetinib"
iGMDRD246,1,1,1,#C32F4B,"NPC26"
iGMDRD505,1,6,1,#E1514B,"Pevonedistat"
iGMDRD466,1,2,1,#FAE38C,"Chaetocin"
iGMDRD872,1,4,1,#4D9DB4,"BRD7137"
iGMDRD579,1,6,1,#EAF195,"PF750"
iGMDRD870,1,3,1,#EAF195,"BRD63610"
iGMDRD679,1,2,1,#FEC574,"Bistramide A"
iGMDRD701,1,6,1,#F47245,"NVP-AUY922"
iGMDRD901,1,4,1,#F47245,"ELCPK"
iGMDRD147,1,1,1,#6CC4A4,"Prima-1"
iGMDRD341,1,1,1,#9CD6A4,"Triacsin c"
iGMDRD560,1,3,1,#C32F4B,"MK-2206"
iGMDRD121,1,4,1,#6CC4A4,"GMX1778"
iGMDRD207,1,3,1,#C7E89E,"Capsaicin"
iGMDRD289,1,1,1,#9E0041,"Parthenolide"
iGMDRD366,1,1,1,#FEC574,"PI-103"
iGMDRD187,1,4,1,#6CC4A4,"BRD9876"
iGMDRD192,1,2,1,#9E0041,"CIL56"
iGMDRD506,1,1,1,#FAE38C,"Fedratinib"
iGMDRD546,1,1,1,#9CD6A4,"BMS-754807"
iGMDRD237,1,2,1,#9CD6A4,"ABT-751"
iGMDRD23,1,2,1,#9CD6A4,"Gossypol"
iGMDRD297,1,2,1,#C7E89E,"Austocystin D"
iGMDRD356,1,1,1,#FAE38C,"PNU-74654"
iGMDRD150,1,1,1,#9E0041,"RITA"
iGMDRD229,1,1,1,#C7E89E,"B02"
iGMDRD211,1,2,1,#FEC574,"(1S,3R)-RSL3"
iGMDRD267,1,7,1,#4D9DB4,"Oligomycin A"
iGMDRD889,1,2,1,#9E0041,"Compound 7d-cis"
iGMDRD435,1,2,1,#6CC4A4,"BI-2536"
iGMDRD871,1,1,1,#FEC574,"BRD6368"
iGMDRD441,1,1,1,#C32F4B,"TW 37"
iGMDRD670,1,2,1,#9CD6A4,"ML 210"
iGMDRD84,1,3,1,#6CC4A4,"Lovastatin acid"
iGMDRD158,1,1,1,#FAE38C,"NSC141540"
iGMDRD398,1,1,1,#F47245,"Sepantronium"
iGMDRD420,1,4,1,#9E0041,"Leucascandrolide A"
iGMDRD100,1,1,1,#4D9DB4,"Zebularine"
iGMDRD151,1,6,1,#4D9DB4,"CHM-1"
iGMDRD512,1,1,1,#4776B4,"nutlin 3"
iGMDRD322,1,5,1,#FB9F59,"FK 866"
iGMDRD481,1,1,1,#FB9F59,"Dactolisib"
iGMDRD300,1,1,1,#6CC4A4,"Tozasertib"
iGMDRD213,1,3,1,#FAE38C,"SMR000068650"
iGMDRD154,1,3,1,#FB9F59,"NSC23766"
iGMDRD226,1,2,1,#FB9F59,"ML006"
iGMDRD60,1,4,1,#E1514B,"Quinoclamine"
iGMDRD221,1,2,1,#4776B4,"Tamoxifen"
iGMDRD6,1,2,1,#4776B4,"AM-580"
iGMDRD874,1,3,1,#FAE38C,"BRD8958"
iGMDRD424,1,3,1,#C32F4B,"Tamatinib"
iGMDRD260,1,6,1,#4D9DB4,"FQI-2"
