id,order,score,weight,color,label
iGMDRD446,1,2,1,#E1514B,"LY 2183240"
iGMDRD251,1,2,1,#C7E89E,"ML162"
iGMDRD480,1,5,1,#4D9DB4,"KU0060648"
iGMDRD613,1,1,1,#EAF195,"CHEMBL258148"
iGMDRD577,1,2,1,#FAE38C,"BIX01294"
iGMDRD116,1,4,1,#6CC4A4,"CD437"
iGMDRD474,1,6,1,#E1514B,"Avrainvillamide"
iGMDRD505,1,6,1,#9CD6A4,"Pevonedistat"
iGMDRD246,1,3,1,#F47245,"NPC26"
iGMDRD486,1,3,1,#EAF195,"Tosedostat"
iGMDRD286,1,4,1,#FB9F59,"Nsc 632839"
iGMDRD76,1,3,1,#FEC574,"Simvastatin"
iGMDRD144,1,4,1,#5E4EA1,"NSC95397"
iGMDRD506,1,1,1,#5E4EA1,"Fedratinib"
iGMDRD546,1,2,1,#FEC574,"BMS-754807"
iGMDRD237,1,3,1,#F47245,"ABT-751"
iGMDRD77,1,3,1,#C32F4B,"Itraconazole"
iGMDRD289,1,3,1,#F47245,"Parthenolide"
iGMDRD705,1,3,1,#C32F4B,"Nakiterpiosin"
iGMDRD945,1,6,1,#C32F4B,"ML214"
iGMDRD318,1,6,1,#5E4EA1,"PAC-1"
iGMDRD123,1,3,1,#4776B4,"Isoevodiamine"
iGMDRD698,1,3,1,#EAF195,"Neratinib"
iGMDRD138,1,4,1,#EAF195,"PX 12"
iGMDRD297,1,2,1,#C32F4B,"Austocystin D"
iGMDRD148,1,2,1,#E1514B,"Pifithrin-mu"
iGMDRD103,1,4,1,#F47245,"SN-38"
iGMDRD64,1,1,1,#F47245,"Parbendazole"
iGMDRD772,1,2,1,#5E4EA1,"BRD4770"
iGMDRD188,1,4,1,#FAE38C,"Piperlongumine"
iGMDRD263,1,2,1,#C32F4B,"AACOCF3"
iGMDRD255,1,2,1,#FEC574,"SB225002"
iGMDRD280,1,1,1,#E1514B,"CYTOCHALASIN B"
iGMDRD424,1,2,1,#F47245,"Tamatinib"
iGMDRD260,1,4,1,#FAE38C,"FQI-2"
iGMDRD484,1,3,1,#FAE38C,"Pluripotin"
iGMDRD639,1,3,1,#9E0041,"YK 4-279"
iGMDRD100,1,1,1,#FAE38C,"Zebularine"
iGMDRD870,1,1,1,#C32F4B,"BRD63610"
iGMDRD151,1,3,1,#C7E89E,"CHM-1"
iGMDRD152,1,2,1,#FAE38C,"179324-69-7"
iGMDRD562,1,3,1,#9CD6A4,"Navitoclax"
iGMDRD294,1,1,1,#C32F4B,"Batimastat"
iGMDRD414,1,4,1,#9E0041,"MST-312"
iGMDRD433,1,1,1,#4776B4,"Lexibulin"
iGMDRD512,1,2,1,#C7E89E,"nutlin 3"
iGMDRD137,1,3,1,#FEC574,"Indisulam"
iGMDRD213,1,3,1,#FAE38C,"SMR000068650"
iGMDRD74,1,2,1,#C32F4B,"Idarubicin"
